school_id,school_name,grid_id,is_supplemental,severity,severity_label,motorway,trunk,primary,secondary,tertiary,route_length_m,route_point_count,note
B000003123,인천계산초등학교,CG_01270,False,green,큰 도로 횡단 없음,0,0,0,0,6,351.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003123,인천계산초등학교,CG_01306,False,green,큰 도로 횡단 없음,0,0,0,0,6,357.9,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003123,인천계산초등학교,CG_01227,False,green,큰 도로 횡단 없음,0,0,0,0,7,748.3,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003123,인천계산초등학교,CG_01271,False,green,큰 도로 횡단 없음,0,0,0,0,3,433.0,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003123,인천계산초등학교,CG_01228,False,green,큰 도로 횡단 없음,0,0,0,0,6,497.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003041,인천용마초등학교,CG_01082,False,yellow,중간급 도로 횡단,0,0,0,1,10,781.5,12,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003041,인천용마초등학교,CG_01125,False,green,큰 도로 횡단 없음,0,0,0,0,8,283.5,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003041,인천용마초등학교,CG_01081,False,green,큰 도로 횡단 없음,0,0,0,0,9,278.2,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003041,인천용마초등학교,CG_01126,False,yellow,중간급 도로 횡단,0,0,0,2,8,482.4,11,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003041,인천용마초등학교,CG_01124,False,yellow,중간급 도로 횡단,0,0,0,3,8,564.4,12,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003008,인천마곡초등학교,CG_00948,False,green,큰 도로 횡단 없음,0,0,0,0,0,0.0,1,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_00981,False,green,큰 도로 횡단 없음,0,0,0,0,4,427.1,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_00980,False,green,큰 도로 횡단 없음,0,0,0,0,2,184.5,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_00949,False,green,큰 도로 횡단 없음,0,0,0,0,5,387.2,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_01013,False,yellow,중간급 도로 횡단,0,0,0,2,8,855.6,11,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003008,인천마곡초등학교,CG_01014,False,yellow,중간급 도로 횡단,0,0,0,4,10,812.4,15,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003008,인천마곡초등학교,CG_00918,False,green,큰 도로 횡단 없음,0,0,0,0,6,852.4,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_00947,False,yellow,중간급 도로 횡단,0,0,0,4,7,1373.4,12,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003008,인천마곡초등학교,CG_00917,False,green,큰 도로 횡단 없음,0,0,0,0,2,417.3,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003008,인천마곡초등학교,CG_00916,False,yellow,중간급 도로 횡단,0,0,0,6,7,1636.6,14,후보지까지 가려면 중간급 도로 6회를 지나야 합니다.
B000003097,인천논현초등학교,CG_01341,False,green,큰 도로 횡단 없음,0,0,0,0,3,513.5,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01446,False,green,큰 도로 횡단 없음,0,0,0,0,6,454.2,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01406,False,green,큰 도로 횡단 없음,0,0,0,0,8,602.8,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01484,False,green,큰 도로 횡단 없음,0,0,0,0,6,617.7,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01447,False,green,큰 도로 횡단 없음,0,0,0,0,2,231.4,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01407,False,green,큰 도로 횡단 없음,0,0,0,0,3,312.6,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01485,False,green,큰 도로 횡단 없음,0,0,0,0,7,639.4,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01487,False,green,큰 도로 횡단 없음,0,0,0,0,9,924.9,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01374,False,green,큰 도로 횡단 없음,0,0,0,0,8,478.6,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01375,False,yellow,중간급 도로 횡단,0,0,0,1,8,840.8,10,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003097,인천논현초등학교,CG_01372,False,green,큰 도로 횡단 없음,0,0,0,0,5,665.9,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01486,False,green,큰 도로 횡단 없음,0,0,0,0,4,430.7,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01342,False,yellow,중간급 도로 횡단,0,0,0,3,7,972.4,15,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003097,인천논현초등학교,CG_01373,False,green,큰 도로 횡단 없음,0,0,0,0,4,712.5,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01448,False,green,큰 도로 횡단 없음,0,0,0,0,3,406.7,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01409,False,yellow,중간급 도로 횡단,0,0,0,1,7,780.1,9,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003097,인천논현초등학교,CG_01408,False,green,큰 도로 횡단 없음,0,0,0,0,1,133.2,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003097,인천논현초등학교,CG_01449,False,yellow,중간급 도로 횡단,0,0,0,2,2,561.6,5,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003086,인천동방초등학교,CG_01341,False,green,큰 도로 횡단 없음,0,0,0,0,5,483.0,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01278,False,green,큰 도로 횡단 없음,0,0,0,0,4,317.5,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01204,False,yellow,중간급 도로 횡단,0,0,0,2,2,600.1,5,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003086,인천동방초등학교,CG_01237,False,yellow,중간급 도로 횡단,0,0,0,1,2,406.4,4,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003086,인천동방초등학교,CG_01236,False,yellow,중간급 도로 횡단,0,0,0,1,1,477.1,3,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003086,인천동방초등학교,CG_01279,False,green,큰 도로 횡단 없음,0,0,0,0,4,335.6,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01203,False,green,큰 도로 횡단 없음,0,0,0,0,1,349.7,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01312,False,yellow,중간급 도로 횡단,0,0,0,5,4,717.9,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003086,인천동방초등학교,CG_01340,False,green,큰 도로 횡단 없음,0,0,0,0,11,582.2,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01238,False,green,큰 도로 횡단 없음,0,0,0,0,5,459.1,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01310,False,green,큰 도로 횡단 없음,0,0,0,0,4,354.5,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01311,False,green,큰 도로 횡단 없음,0,0,0,0,2,261.5,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003086,인천동방초등학교,CG_01277,False,green,큰 도로 횡단 없음,0,0,0,0,2,118.8,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00341,False,green,큰 도로 횡단 없음,0,0,0,0,12,656.6,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00374,False,green,큰 도로 횡단 없음,0,0,0,0,11,630.1,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00373,False,green,큰 도로 횡단 없음,0,0,0,0,6,235.8,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00420,False,green,큰 도로 횡단 없음,0,0,0,0,7,546.8,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00400,False,green,큰 도로 횡단 없음,0,0,0,0,4,222.7,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00401,False,green,큰 도로 횡단 없음,0,0,0,0,7,500.4,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00340,False,green,큰 도로 횡단 없음,0,0,0,0,10,433.0,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00339,False,green,큰 도로 횡단 없음,0,0,0,0,9,457.9,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00371,False,yellow,중간급 도로 횡단,0,0,0,1,8,518.4,10,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000002972,인천용정초등학교,CG_00338,False,green,큰 도로 횡단 없음,0,0,0,0,10,533.3,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00372,False,green,큰 도로 횡단 없음,0,0,0,0,4,228.1,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00418,False,green,큰 도로 횡단 없음,0,0,0,0,6,1135.0,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00399,False,green,큰 도로 횡단 없음,0,0,0,0,2,95.2,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00417,False,green,큰 도로 횡단 없음,0,0,0,0,10,589.2,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00398,False,green,큰 도로 횡단 없음,0,0,0,0,9,549.7,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002972,인천용정초등학교,CG_00419,False,green,큰 도로 횡단 없음,0,0,0,0,4,286.7,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00341,False,green,큰 도로 횡단 없음,0,0,0,0,6,518.2,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00374,False,green,큰 도로 횡단 없음,0,0,0,0,3,226.7,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00373,False,green,큰 도로 횡단 없음,0,0,0,0,8,656.7,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00420,False,green,큰 도로 횡단 없음,0,0,0,0,14,589.0,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00400,False,green,큰 도로 횡단 없음,0,0,0,0,11,587.3,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00401,False,green,큰 도로 횡단 없음,0,0,0,0,6,294.8,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00343,False,orange,도시 대로 횡단,0,0,1,0,33,1791.9,36,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002971,인천숭의초등학교,CG_00421,False,green,큰 도로 횡단 없음,0,0,0,0,13,504.5,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00342,False,green,큰 도로 횡단 없음,0,0,0,0,11,649.1,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00376,False,orange,도시 대로 횡단,0,0,1,0,32,1601.4,35,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002971,인천숭의초등학교,CG_00403,False,orange,도시 대로 횡단,0,0,1,0,26,1346.2,29,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002971,인천숭의초등학교,CG_00402,False,green,큰 도로 횡단 없음,0,0,0,0,5,225.4,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00422,False,green,큰 도로 횡단 없음,0,0,0,0,15,614.0,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002971,인천숭의초등학교,CG_00375,False,green,큰 도로 횡단 없음,0,0,0,0,4,247.8,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002990,인천학익초등학교,CG_00414,False,yellow,중간급 도로 횡단,0,0,0,3,9,1031.5,13,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000002990,인천학익초등학교,CG_00413,False,yellow,중간급 도로 횡단,0,0,0,5,4,891.4,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000002990,인천학익초등학교,CG_00396,False,green,큰 도로 횡단 없음,0,0,0,0,2,133.9,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002990,인천학익초등학교,CG_00395,False,yellow,중간급 도로 횡단,0,0,0,3,4,585.9,8,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000002990,인천학익초등학교,CG_00397,False,yellow,중간급 도로 횡단,0,0,0,1,5,543.2,8,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000002990,인천학익초등학교,CG_00369,False,green,큰 도로 횡단 없음,0,0,0,0,6,405.4,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002990,인천학익초등학교,CG_00370,False,green,큰 도로 횡단 없음,0,0,0,0,14,694.6,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002990,인천학익초등학교,CG_00368,False,green,큰 도로 횡단 없음,0,0,0,0,8,589.2,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002950,인천신광초등학교,CG_00159,False,yellow,중간급 도로 횡단,0,0,0,4,3,593.9,8,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00216,False,orange,도시 대로 횡단,0,0,5,2,1,534.3,9,"후보지까지 가려면 도시 대로 5회, 중간급 도로 2회를 지나야 합니다."
B000002950,인천신광초등학교,CG_00217,False,orange,도시 대로 횡단,0,0,2,0,6,432.6,9,후보지까지 가려면 도시 대로 2회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00158,False,yellow,중간급 도로 횡단,0,0,0,4,1,373.7,6,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00218,False,orange,도시 대로 횡단,0,0,1,0,8,475.1,10,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00176,False,orange,도시 대로 횡단,0,0,4,0,1,221.2,6,후보지까지 가려면 도시 대로 4회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00195,False,orange,도시 대로 횡단,0,0,6,0,1,521.2,8,후보지까지 가려면 도시 대로 6회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00197,False,orange,도시 대로 횡단,0,0,1,0,4,297.5,6,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00196,False,orange,도시 대로 횡단,0,0,2,0,2,238.4,5,후보지까지 가려면 도시 대로 2회를 지나야 합니다.
B000002950,인천신광초등학교,CG_00198,False,orange,도시 대로 횡단,0,0,1,1,8,440.2,11,"후보지까지 가려면 도시 대로 1회, 중간급 도로 1회를 지나야 합니다."
B000002950,인천신광초등학교,CG_00177,False,orange,도시 대로 횡단,0,0,1,6,2,423.4,10,"후보지까지 가려면 도시 대로 1회, 중간급 도로 6회를 지나야 합니다."
B000002950,인천신광초등학교,CG_00157,False,green,큰 도로 횡단 없음,0,0,0,0,3,301.7,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002950,인천신광초등학교,CG_00175,False,green,큰 도로 횡단 없음,0,0,0,0,2,131.6,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002950,인천신광초등학교,CG_00174,False,green,큰 도로 횡단 없음,0,0,0,0,3,265.7,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002950,인천신광초등학교,CG_00219,False,orange,도시 대로 횡단,0,0,1,1,9,591.4,12,"후보지까지 가려면 도시 대로 1회, 중간급 도로 1회를 지나야 합니다."
B000003009,인천대정초등학교,CG_01119,False,yellow,중간급 도로 횡단,0,0,0,2,7,766.4,11,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01118,False,green,큰 도로 횡단 없음,0,0,0,0,0,321.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01117,False,green,큰 도로 횡단 없음,0,0,0,0,0,0.0,1,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01041,False,green,큰 도로 횡단 없음,0,0,0,0,4,575.5,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01042,False,green,큰 도로 횡단 없음,0,0,0,0,8,561.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01073,False,yellow,중간급 도로 횡단,0,0,0,1,3,641.1,5,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01075,False,green,큰 도로 횡단 없음,0,0,0,0,3,432.8,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01074,False,green,큰 도로 횡단 없음,0,0,0,0,2,416.6,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01156,False,yellow,중간급 도로 횡단,0,0,0,4,2,578.9,7,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01157,False,yellow,중간급 도로 횡단,0,0,0,7,7,1865.1,15,후보지까지 가려면 중간급 도로 7회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01160,False,green,큰 도로 횡단 없음,0,0,0,0,0,479.1,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003009,인천대정초등학교,CG_01159,False,yellow,중간급 도로 횡단,0,0,0,7,6,1808.8,14,후보지까지 가려면 중간급 도로 7회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01116,False,yellow,중간급 도로 횡단,0,0,0,1,2,421.8,4,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01158,False,yellow,중간급 도로 횡단,0,0,0,7,6,1584.2,14,후보지까지 가려면 중간급 도로 7회를 지나야 합니다.
B000003009,인천대정초등학교,CG_01115,False,yellow,중간급 도로 횡단,0,0,0,5,0,620.8,6,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01119,False,yellow,중간급 도로 횡단,0,0,0,2,8,481.8,12,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01118,False,green,큰 도로 횡단 없음,0,0,0,0,4,326.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01117,False,green,큰 도로 횡단 없음,0,0,0,0,6,479.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01041,False,green,큰 도로 횡단 없음,0,0,0,0,8,466.5,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01042,False,green,큰 도로 횡단 없음,0,0,0,0,6,218.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01073,False,yellow,중간급 도로 횡단,0,0,0,1,9,1120.7,11,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01075,False,green,큰 도로 횡단 없음,0,0,0,0,2,75.5,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01074,False,green,큰 도로 횡단 없음,0,0,0,0,6,374.2,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01008,False,yellow,중간급 도로 횡단,0,0,0,1,9,470.7,11,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01007,False,green,큰 도로 횡단 없음,0,0,0,0,10,546.0,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01009,False,yellow,중간급 도로 횡단,0,0,0,1,15,730.8,17,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01040,False,yellow,중간급 도로 횡단,0,0,0,1,10,677.3,12,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003035,인천산곡남초등학교,CG_01076,False,green,큰 도로 횡단 없음,0,0,0,0,7,373.6,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003035,인천산곡남초등학교,CG_01043,False,green,큰 도로 횡단 없음,0,0,0,0,8,555.1,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00259,False,green,큰 도로 횡단 없음,0,0,0,0,3,423.8,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00260,False,green,큰 도로 횡단 없음,0,0,0,0,5,560.3,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00194,False,green,큰 도로 횡단 없음,0,0,0,0,6,446.3,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00192,False,green,큰 도로 횡단 없음,0,0,0,0,8,449.1,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00193,False,green,큰 도로 횡단 없음,0,0,0,0,7,340.7,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00238,False,green,큰 도로 횡단 없음,0,0,0,0,2,320.1,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00237,False,green,큰 도로 횡단 없음,0,0,0,0,3,299.0,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00173,False,green,큰 도로 횡단 없음,0,0,0,0,8,527.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00212,False,green,큰 도로 횡단 없음,0,0,0,0,5,496.0,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00239,False,green,큰 도로 횡단 없음,0,0,0,0,7,400.9,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00172,False,green,큰 도로 횡단 없음,0,0,0,0,15,746.0,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00214,False,green,큰 도로 횡단 없음,0,0,0,0,1,53.3,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00215,False,green,큰 도로 횡단 없음,0,0,0,0,8,381.2,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002974,인천용현초등학교,CG_00213,False,green,큰 도로 횡단 없음,0,0,0,0,6,305.4,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01105,False,green,큰 도로 횡단 없음,0,0,0,0,12,495.7,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01103,False,green,큰 도로 횡단 없음,0,0,0,0,7,282.8,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01102,False,green,큰 도로 횡단 없음,0,0,0,0,10,480.8,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01060,False,yellow,중간급 도로 횡단,0,0,0,1,11,517.5,13,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003071,인천성리초등학교,CG_01058,False,green,큰 도로 횡단 없음,0,0,0,0,7,359.3,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01059,False,yellow,중간급 도로 횡단,0,0,0,1,7,363.9,9,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003071,인천성리초등학교,CG_01057,False,yellow,중간급 도로 횡단,0,0,0,6,10,712.7,17,후보지까지 가려면 중간급 도로 6회를 지나야 합니다.
B000003071,인천성리초등학교,CG_01028,False,green,큰 도로 횡단 없음,0,0,0,0,15,666.2,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01149,False,green,큰 도로 횡단 없음,0,0,0,0,10,505.1,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01151,False,green,큰 도로 횡단 없음,0,0,0,0,7,426.2,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01150,False,green,큰 도로 횡단 없음,0,0,0,0,9,648.2,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003071,인천성리초등학교,CG_01148,False,green,큰 도로 횡단 없음,0,0,0,0,10,668.0,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
