학교ID,학교명,year,students,special_class_students,source_url,reference_period
KLOCAL-700c16dffdf23664,청학숲유치원,2017,259,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1fcc5bb819b6a357,큰별유치원,2017,208,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-f9c23299c9f29c92,키즈월드유치원,2017,76,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b9a00b06c19a5b27,푸른마을유치원,2017,154,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a0b7cbe5a91d6fc3,프라임명지유치원,2017,160,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3267d41d2d4da711,프라임예지유치원,2017,396,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-28e51f0551b2fcfd,하늘땅유치원,2017,255,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-70d1490d13dd71fa,하늘향기유치원,2017,87,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3bbfd5ed25e38ec1,한빛유치원,2017,65,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-6730ff03a24b1db6,한솔유치원,2017,56,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-872cb8b8d014505e,한울유치원,2017,76,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c24174173a80af5d,해나라유치원,2017,146,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-9fd7e2d0a4c711bb,해돋이유치원,2017,51,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-03eaab4ac9dbb6a3,해승유치원,2017,116,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1fd3e98881a11318,해와달유치원,2017,84,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-25a0b873b3438607,행복한유치원,2017,108,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-799d3765effdf6c9,The큰빛유치원,2017,240,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-bf4a58b2949b1422,경인여자대학교부속유치원,2017,124,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ec9c24186f6f3b8f,경희동화나라유치원,2017,83,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-000e957d3ab6431c,근산유치원,2017,369,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8ed8228b0a070bd1,꿈나라유치원,2017,140,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-10a79f1b1d9bbd9f,꿈나무유치원,2017,57,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-820463ae379873df,노틀담유치원,2017,89,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-477745c4f0da4531,단비유치원,2017,86,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-79bf4736d22026e1,대동유치원,2017,159,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-4d4340c9fc828cb1,동심유치원,2017,139,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d35107fb247c2293,드림유치원,2017,58,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8dd20cefda1ca1a9,마리아유치원,2017,120,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1b4643e77630943f,무지개유치원,2017,191,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d6dfad898c1c6e59,미래유치원,2017,113,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b1ebeb063c6b35bf,밀알유치원,2017,153,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-4fc071e233a4b10e,보나유치원,2017,220,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-cec3aed5db587e4f,보람유치원,2017,162,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c23244892488770c,산곡유치원,2017,209,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-89f989b3e811883f,산들유치원,2017,138,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d8bc2d350c1a4b3f,삼산유치원,2017,99,15,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-e9f605efb8473d0b,상아유치원,2017,45,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a038d3e4ea578813,새빛솔금유치원,2017,164,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7db8731930533c91,서해유치원,2017,96,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-f75e1b7433faa86d,석화유치원,2017,156,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c539ce6d997179e4,선화유치원,2017,56,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2f487e44a994a758,성심유치원,2017,120,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-9f6aa62c8072b43d,성아유치원,2017,69,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ad69756960486f7d,숲속유치원,2017,157,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-93134beb67614dd4,아란유치원,2017,199,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-61028cac96a381f0,양지유치원,2017,79,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1e0f6cb24019a829,엄지유치원,2017,80,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a9d87dc7c78bb460,에코프라임유치원,2017,87,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-52870ab69b81e458,엔젤유치원,2017,21,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-688acebabf540837,여림유치원,2017,163,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b40f58f5747ed00c,연세유치원,2017,132,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a75ab82d043d1d3c,열림유치원,2017,131,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b9f9b3b6acb3e646,열우물유치원,2017,78,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1923165e7aafe096,영광유치원,2017,210,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2dec811cf063913d,예그랑유치원,2017,87,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-28fe79464ba28534,예림유치원,2017,72,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-56a50a91ae4989cb,예소담유치원,2017,133,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-dbea3b1337a43ee7,예원유치원,2017,312,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b160ba4a3527af43,은현유치원,2017,128,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ab518cb95e2f0dd1,은혜유치원,2017,48,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-06aad668ba6db02c,이노필유치원,2017,38,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-314ae4685daf3578,이든유치원,2017,62,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d50e97c5d449d3e1,이화유치원,2017,128,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-00d7d85e52a053a8,인천갈월초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-02221618c55c5603,인천계양초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-27ae0beeef7a0473,인천계양초등학교상야분교장병설유치원,2017,4,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-795e68028ccfe327,인천굴포초등학교병설유치원,2017,71,4,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2e27b0337e9883ca,인천귤현초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-528dcc8ceefc1f83,인천금마초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-5d2374027a21efe0,인천길주초등학교병설유치원,2017,51,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-0fab6c92ee3a52d6,인천당산초등학교병설유치원,2017,68,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-36fdf3552e15dcd7,인천동암초등학교병설유치원,2017,20,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-4dfa29d594589afd,인천명현초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2ee6cf805dfe4f3f,인천미산초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-245e760a0802fd93,인천백운초등학교병설유치원,2017,52,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7738df6499839a0d,인천부개서초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-43e30ed66f88da53,인천부개초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-549b4c127ea514d3,인천부광초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-106cec12938f9093,인천부마초등학교병설유치원,2017,71,10,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-5b76fc7bb28b95d2,인천부원초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1b7dad99867a6eaf,인천부일초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ebb7f219b7dc3c02,인천부평남초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7268e62cbbfb14b0,인천부평동초등학교병설유치원,2017,53,4,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-e7025d490b504a01,인천부평북초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ccc93f34c68fe601,인천부평서초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c2742aa23baa310a,인천산곡초등학교병설유치원,2017,35,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-249efd582bc3c17a,인천상정초등학교병설유치원,2017,17,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-f772a80f44ffb1a0,인천서운초등학교병설유치원,2017,34,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-fec14b51fc4d9297,인천성지초등학교병설유치원,2017,49,5,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-92309078310854ad,인천소양초등학교병설유치원,2017,39,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8a55755e2e4733cb,인천십정초등학교병설유치원,2017,15,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7de363a40d49f18a,인천안남초등학교병설유치원,2017,70,10,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b0f87221d172f370,인천양촌초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d59c3c131dfc2700,인천영선초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-01a5916f0b28e44c,인천용마초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-56debb39372c4ba0,인천진산초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-281c2fad3f04d06c,인천한길초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-dcebf30aba91b8e1,인천해서초등학교병설유치원,2017,22,3,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-896263eeca0cb24e,인천화전유치원,2017,124,10,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a458fa05dd151711,인천후정초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-96f9aeb465d9c1aa,자연과아이들유치원,2017,130,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-e340aa37ee0b17d0,자연유치원,2017,143,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3e7958b6a4d50a61,정민유치원,2017,167,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-bfc36b4ee580645c,정원유치원,2017,88,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-008b28233ec0cee2,청담유치원,2017,214,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a2d75433658bba16,청송유치원,2017,35,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-0308f9e9a9e42dfd,청원유치원,2017,158,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3a53daf795aebc01,프렌즈유치원,2017,36,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3604491d53b601b4,한빛유치원,2017,82,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-4beea76f3a5d4a06,한솔유치원,2017,123,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ace02cf4887a0b04,해마루유치원,2017,106,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c8f91a641f618071,해승유치원,2017,98,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-410831a720cf17a1,햇살유치원,2017,114,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-db47790fb79ebb49,현대유치원,2017,113,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-624dd65d9a69a6fd,홍익유치원,2017,99,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2d7c4420d8a4f742,가람유치원,2017,177,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d4bd51f655c7d518,경서유치원,2017,166,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-85ad7b101c5863a9,경인무지개유치원,2017,22,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8a9b86e4d794522b,꼬마정원유치원,2017,176,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-6fa4617437939184,꿈드림유치원,2017,63,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c3dd9c1d20fd07e2,다은유치원,2017,285,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-bf9218e3aa324e42,동진유치원,2017,98,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-b3e032dc919c404c,드림유치원,2017,370,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-9c183b9823ea39ea,리라유치원,2017,116,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d73e3aece4b7ed2b,명문유치원,2017,96,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8e217d7a0b8a977c,무지개유치원,2017,109,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-09b87808b6cff7fd,미일유치원,2017,76,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-25824987347b89df,바다유치원,2017,65,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c97c061a2c04c5cd,뿌리유치원,2017,74,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-5303919996bd8142,사랑과믿음유치원,2017,170,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-9caec56ae5d4653c,사랑샘유치원,2017,404,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-71ad17ce33cac937,사랑유치원,2017,208,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d19a0e7bb3217421,산새소리유치원,2017,222,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-266ed741dd996b8d,산울림유치원,2017,70,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-72fd4099e2401182,새미일유치원,2017,75,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-28678bbeb7c5c738,새싹유치원,2017,118,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8625dcb1f197bc4f,아름다운유치원,2017,48,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-5f31278c2ab82f0a,아림유치원,2017,197,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7b4637c902db7d09,아이사랑유치원,2017,222,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d4ce0dfb265b45db,에녹유치원,2017,58,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-23e886f24f770204,엔젤유치원,2017,122,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-a86f6ae287b18882,연희유치원,2017,136,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7a8ef99aafe1ff7b,예빛유치원,2017,177,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-97068fb68321a483,예인유치원,2017,117,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-432cd97ec470568e,예일유치원,2017,164,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-696372f793199769,예지유치원,2017,167,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3e82cc8bc9518c92,은하유치원,2017,201,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-983aa403f4eb6fb5,이화유치원,2017,61,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-3c3f330218751057,인천가림초등학교병설유치원,2017,53,4,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1b478ca1f5cbe41e,인천가원초등학교병설유치원,2017,95,5,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-8f015ad565f90f24,인천가정초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-0b89b3cbc388c8d7,인천가현초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d17bb226ab52939f,인천간재울초등학교병설유치원,2017,42,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-0867a880c4b46df2,인천건지초등학교병설유치원,2017,69,8,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ad2e055c24bd547e,인천검단초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-262e10d1e210408c,인천검암유치원,2017,124,10,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-0af8f94d48e29a3b,인천경명초등학교병설유치원,2017,99,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-daa57df0a81440cd,인천경서초등학교병설유치원,2017,80,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-c2e4523109105612,인천공촌초등학교병설유치원,2017,42,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-6a31f4d9b5c5f65d,인천금곡초등학교병설유치원,2017,71,5,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-382a4eb638edccdb,인천능내초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-de70b1ea59f110a7,인천단봉초등학교병설유치원,2017,106,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-710c5518488064ab,인천당하초등학교병설유치원,2017,56,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-e939ece928361ded,인천도담초등학교병설유치원,2017,124,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-ddac7c3a8a0d5a08,인천마전초등학교병설유치원,2017,47,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-f4753e5542369632,인천목향초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-7d5c804848608a29,인천발산초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-f9046d59bd98116e,인천백석초등학교병설유치원,2017,71,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-d817fae7029ed452,인천봉수초등학교병설유치원,2017,42,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-9cedf6cf5469db38,인천봉화초등학교병설유치원,2017,28,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-1c92f7fa634fb5f3,인천불로초등학교병설유치원,2017,53,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-e67fb17cb81b7ac2,인천서현유치원,2017,92,5,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2def53f46a779e53,인천석남초등학교병설유치원,2017,21,0,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
KLOCAL-2da09589001a6ae4,인천신석초등학교병설유치원,2017,32,4,https://e-childschoolinfo.moe.go.kr/,2017년 1차 공시
