source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15029300:52,52,건축행정기록,공장,인천광역시 미추홀구 도화동 68-19,37.4702721,126.6728775,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 68-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2023-03-17,2023-04-10,2023-08-18,공장,614.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:53,53,건축행정기록,공장,인천광역시 미추홀구 도화동 68-20,37.4701820,126.6728771,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 68-20,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2023-03-17,2023-04-10,2023-08-18,공장,613.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:54,54,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 학익동 5-7 외1필지,37.4475426,126.6681049,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 5-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2023-03-10,2023-03-13,2023-05-24,제2종근린생활시설,557,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:55,55,건축행정기록,단독주택,인천광역시 미추홀구 관교동 489-5,37.4424628,126.6932621,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 관교동 489-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2023-02-23,2023-02-28,2023-12-06,단독주택,230.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:56,56,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 895-2,37.4606778,126.6946957,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 895-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2023-02-14,2023-02-16,2023-02-17,제2종근린생활시설,152.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:57,57,건축행정기록,문화및집회시설,인천광역시 미추홀구 주안동 143-6,37.4625752,126.6808169,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 143-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2023-01-10,2023-01-26,2023-05-30,문화및집회시설,1984.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:58,58,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 학익동 191-9,37.4378094,126.6641887,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 191-9,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2023-01-04,2023-02-09,,제2종근린생활시설,298,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:59,59,건축행정기록,공장,인천광역시 미추홀구 주안동 1381,37.4737473,126.6789010,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1381,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2023-01-02,2023-02-06,2023-02-23,공장,14543.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:60,60,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 629-19,37.4526801,126.6341654,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 629-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-12-30,2023-01-05,,제1종근린생활시설,294.6,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:61,61,건축행정기록,단독주택,인천광역시 미추홀구 관교동 487-3,37.4434954,126.6931546,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 관교동 487-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-12-15,2022-12-23,2022-12-30,단독주택,201.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:62,62,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 630-5,37.4528092,126.6332557,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 630-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-12-01,2022-12-02,2023-05-23,제1종근린생활시설,278.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:63,63,건축행정기록,공동주택,인천광역시 미추홀구 숭의동 159-1,37.4651979,126.6453051,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 159-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2022-11-02,2022-11-28,,공동주택,3856.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:64,64,건축행정기록,공동주택,인천광역시 미추홀구 주안동 962-1,37.4640216,126.6888625,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 962-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2022-10-26,2022-10-27,2022-11-16,공동주택,1212.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:65,65,건축행정기록,공장,인천광역시 미추홀구 도화동 761-2,37.4774302,126.6685541,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 761-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-10-17,2022-10-18,2022-10-24,공장,1224.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:66,66,건축행정기록,공장,인천광역시 미추홀구 주안동 1385-15,37.4736458,126.6759659,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1385-15,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-10-07,2022-10-24,2022-12-07,공장,7019,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:67,67,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 198-17,37.4517597,126.6557028,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 198-17,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-09-27,2022-10-07,2022-12-30,제2종근린생활시설,242.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:68,68,건축행정기록,노유자시설,인천광역시 미추홀구 주안동 1418-93,37.4499502,126.6726434,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1418-93,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-09-16,2022-10-13,,노유자시설,1652,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:69,69,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 192-6,37.4515493,126.6561082,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 192-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2022-09-02,2022-09-08,2023-01-20,제1종근린생활시설,112.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:70,70,건축행정기록,단독주택,인천광역시 미추홀구 학익동 45-40,37.4404728,126.6740802,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 45-40,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-09-01,2022-09-16,2022-10-24,단독주택,140,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:71,71,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 565-31,37.4556033,126.6399675,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 565-31,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-08-22,2022-10-18,2023-01-30,제2종근린생활시설,304.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:72,72,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 숭의동 105-16,37.4688863,126.6491795,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 105-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-07-08,2022-07-29,2022-12-02,제2종근린생활시설,310.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:73,73,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 숭의동 296-28 외1필지,37.4582576,126.6471502,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 296-28,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2022-07-06,2022-11-18,,제2종근린생활시설,171.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:74,74,건축행정기록,단독주택,인천광역시 미추홀구 주안동 709-11,37.4527312,126.6710612,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 709-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-06-23,2022-07-08,2022-11-21,단독주택,133.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:75,75,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 165-1,37.4522783,126.6534110,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 165-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-06-15,2022-06-16,2022-07-29,제2종근린생활시설,117.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:76,76,건축행정기록,숙박시설,인천광역시 미추홀구 용현동 624-9,37.4563269,126.6363087,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 624-9,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-06-09,2022-06-24,,숙박시설,345.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:77,77,건축행정기록,문화및집회시설,인천광역시 미추홀구 주안동 143-6,37.4625752,126.6808169,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 143-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-05-17,2022-08-22,2022-12-16,문화및집회시설,1984.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:78,78,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 주안동 214-11 외1필지,37.4616731,126.6785714,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 214-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-05-11,2022-05-26,2022-07-20,제1종근린생활시설,298.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:79,79,건축행정기록,단독주택,인천광역시 미추홀구 주안동 869-9,37.4449609,126.6749477,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 869-9,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-04-21,2022-09-21,2023-01-11,단독주택,200,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:80,80,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 95-37,37.4511789,126.6616662,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 95-37,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-04-06,2022-05-12,2022-06-29,제2종근린생활시설,177.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:81,81,건축행정기록,종교시설,인천광역시 미추홀구 학익동 251-16,37.4413522,126.6672416,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 251-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2022-01-10,2022-06-09,2025-03-07,종교시설,2006,"주소 기반 추정 위치, 공사현장 좌표 아님"
