학교ID,학교명,gu,iso_park_count,iso_park_area,buf_park_count,buf_park_area,iso_child_total,iso_child_6_12,child_pop_quartile,expected_park_count,gap_count,expected_park_area,gap_area,case_type,priority_score,redev_완료수,redev_진행중수,redev_예정수,redev_status,iso_green_ratio,iso_green_ratio_raw,iso_playground_count,is_separate_bundle_tag,is_low_access_tag,is_case_conflict_tag,isochrone_area_m2,iso_park_count_raw,iso_park_area_raw,green_bucket,case_label,priority_rank,is_island_tag,student_slope,is_new_school,nearest_park_dist_m,apt_blocked_m2,apt_gap_ratio,access_ratio,blocked_park_count,blocked_park_intersect_m2,current_green_ratio,corrected_green_ratio,green_ratio_delta,iso_green_ratio_before_apt,nearest_park_name,iso_official_park_count,iso_functional_park_count,iso_neighborhood_scale_park_count,iso_playground_like_count,iso_small_child_park_count,iso_mid_activity_park_count,graph_nearest_official_park_dist_m,graph_nearest_official_park_name,nearest_functional_park_dist_m,nearest_functional_park_name,nearest_functional_park_area_m2,nearest_functional_park_function_class,nearest_neighborhood_scale_park_dist_m,nearest_neighborhood_scale_park_name,nearest_neighborhood_scale_park_area_m2,nearest_official_route_dist_m,nearest_official_route_detour_ratio,nearest_official_major_road_crossing_count,nearest_official_large_intersection_flag,nearest_official_accident_hotspot_flag,nearest_official_barrier_level,nearest_official_barrier_label,nearest_official_barrier_summary,nearest_official_barrier_description,nearest_functional_route_dist_m,nearest_functional_route_detour_ratio,nearest_functional_major_road_crossing_count,nearest_functional_large_intersection_flag,nearest_functional_accident_hotspot_flag,nearest_functional_barrier_level,nearest_functional_barrier_label,nearest_functional_barrier_summary,nearest_functional_barrier_description,nearest_official_park_dist_m,nearest_official_park_name,nearest_official_park_type,nearest_official_park_area_m2,nearest_official_park_function_class,nearest_official_park_function_label,official_to_functional_gap_m,official_to_neighborhood_gap_m,no_official_park_flag,only_micro_park_flag,no_functional_park_flag,no_neighborhood_scale_park_flag,activity_space_limited_flag,nominal_access_gap_flag,neighborhood_scale_gap_flag,near_park_low_green_imbalance_flag,access_condition_type,access_condition_label,access_condition_description,access_condition_priority
B000003194,서도초등학교,강화군,0,0.0,0,0.0,0,0,Q1,1.1323529411764706,-1.1323529411764706,74437.42647058824,-74437.42647058824,,,0,0,0,없음,0.0,0.0,0,1,0,0,784137.1226366049,0,0.0,,별도 묶음,,0,0.0857142857142857,0,16196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창포공원,0,0,0,0,0,0,2270.7,인스파이어호텔 패밀리파크 어린이놀이터,,,,,,,,2270.7,0.099,1,False,False,2,보행 부담 높음,중간급 간선도로 1회,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",,,,,,,자료 없음,자료 없음,경로 자료가 없어 보행부담을 추정할 수 없습니다.,16196.8,창포공원,어린이공원,1523.0,small_child_park,소규모 어린이공원급,,,True,False,True,True,True,False,False,False,no_official_park,공원 접근 결핍형,도보생활권 내 공식 공원이 확인되지 않아 야외활동 인프라 자체가 부족한 유형입니다.,1
B000022832,인천한빛초등학교,남동구,4,18727.38406847575,7,128110.22251603796,258,179,Q3,2.485294117647059,1.5147058823529411,144452.72647058824,-53437.72647058824,4.0,1.0,0,0,0,없음,20.554514823797074,20.554514823797074,0,0,0,0,91110.8057232956,4,18727.38406847575,high,접근 양호,53.0,0,-55.57142857142858,0,116.7,227571.078,0.289752,0.5714285714285714,4.0,12301.1652,20.554515,9.736528,-10.817987,20.554515,누리공원,1,1,1,0,0,0,116.7,누리공원,269.7,갯골3호수변공원,29051.0,neighborhood_park_scale,269.7,갯골3호수변공원,29051.0,116.7,0.383,0,False,False,1,일부 보행 부담,지구 내 간선도로 1회,일부 우회 또는 일반 횡단 구간이 포함됩니다.,269.7,3.149,0,False,False,3,접근 주의,지구 내 간선도로 1회 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",116.7,누리공원,어린이공원,1602.0,small_child_park,소규모 어린이공원급,153.0,153.0,False,False,False,False,False,False,False,False,functional_access_with_barrier,보행부담 동반형,"활동 가능 공원은 있으나, 도달 경로에 간선도로 횡단 또는 교차로 부담이 포함될 수 있습니다.",4
B000022834,인천청람초등학교,서구,3,70480.16317778309,4,119768.8349800795,506,365,Q4,2.8823529411764706,0.1176470588235294,131177.18088235296,-37579.18088235296,4.0,1.0,0,0,0,없음,23.88276343548551,23.88276343548551,0,0,0,0,295108.91136266995,3,70480.16317778309,high,접근 양호,59.0,0,-45.42857142857143,0,305.4,182686.3103,0.232603,0.75,0.0,0.0,23.882763,14.751123,-9.13164,23.882763,물병자리공원,0,0,0,0,0,0,305.4,물병자리공원,305.4,물병자리공원,88118.9,neighborhood_park_scale,305.4,물병자리공원,88118.9,305.4,1.316,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",305.4,1.316,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",305.4,물병자리공원,어린이공원,88118.9,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,False,functional_access_with_barrier,보행부담 동반형,"활동 가능 공원은 있으나, 도달 경로에 간선도로 횡단 또는 교차로 부담이 포함될 수 있습니다.",4
B000022839,인천청일초등학교,서구,1,179433.25305696524,2,568431.8887057815,443,295,Q4,2.8823529411764706,-1.8823529411764703,131177.18088235296,559396.719117647,4.0,1.0,0,0,0,없음,80.5480107037384,80.5480107037384,0,0,1,0,222765.5922092653,1,179433.25305696524,high,접근 양호,77.0,0,-43.34285714285716,0,140.0,94160.6305,0.119889,0.5,1.0,65326.2941,80.548011,77.229188,-3.318823,80.548011,포리공원,0,0,0,0,0,0,596.1,포리공원,596.1,포리공원,14216.2,neighborhood_park_scale,596.1,포리공원,14216.2,596.1,1.165,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,596.1,1.165,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,140.0,포리공원,근린공원,14216.2,neighborhood_park_scale,근린공원급 활동공간,456.1,456.1,False,True,True,True,False,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000024924,인천하늘초등학교,중구,4,52342.01195466642,4,240926.48294217323,242,135,Q3,2.485294117647059,2.514705882352941,144452.72647058824,943065.7735294118,4.0,1.0,0,0,0,없음,51.5643785527667,51.5643785527667,4,0,0,0,101508.08256343854,4,52342.01195466642,high,접근 양호,69.0,0,89.11428571428573,0,124.0,165747.0524,0.211036,1.0,2.0,4446.4492,51.564379,21.248782,-30.315596,51.564379,박석공원,1,0,0,1,0,0,0.0,씨사이드파크 영종진 숲체험장 놀이터,412.9,박석공원,351889.5,neighborhood_park_scale,412.9,박석공원,351889.5,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,412.9,0.863,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,124.0,박석공원,근린공원,352000.0,neighborhood_park_scale,근린공원급 활동공간,288.9,288.9,False,False,False,False,False,False,False,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
B000025189,인천송명초등학교,연수구,8,19519.985306620147,5,229198.10656346,109,68,Q1,1.1323529411764706,-0.1323529411764705,74437.42647058824,120309.47352941176,4.0,1.0,0,0,0,없음,27.8507,27.8507,0,0,0,0,70087.95221168641,4,19519.985306620147,high,접근 양호,62.0,0,-49.85714285714286,0,95.0,0.0,0.0,1.6,0.0,0.0,27.8507,27.8507,0.0,27.8507,첨단산업클러스터2호어린이공원,0,0,0,0,0,0,0.0,첨단산업클러스터2호어린이공원,0.0,첨단산업클러스터2호어린이공원,9065.0,mid_activity_park,433.7,글로벌파크,194746.9,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,95.0,첨단산업클러스터2호어린이공원,어린이공원,9065.0,mid_activity_park,중간 규모 활동공간,-95.0,338.7,False,False,False,False,False,False,False,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
B000025193,인천만월초등학교,남동구,2,10068.57735708651,4,75396.68713631046,302,210,Q3,2.485294117647059,-0.4852941176470589,144452.72647058824,-123878.72647058824,4.0,1.0,0,0,0,없음,7.250148614940412,7.250148614940412,0,0,1,0,138874.08233726615,2,10068.57735708651,high,접근 양호,26.0,0,-78.85714285714285,0,310.1,144830.097,0.184403,0.5,2.0,23743.0716,7.250149,11.917924,4.667776,7.250149,찬우물공원,0,0,0,0,0,0,310.1,찬우물공원,310.1,찬우물공원,18682.0,neighborhood_park_scale,310.1,찬우물공원,18682.0,310.1,1.546,0,False,False,1,일부 보행 부담,일부 보행 부담,일부 우회 또는 일반 횡단 구간이 포함됩니다.,310.1,1.546,0,False,False,1,일부 보행 부담,일부 보행 부담,일부 우회 또는 일반 횡단 구간이 포함됩니다.,310.1,찬우물공원,근린공원,18682.0,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
B000025196,인천장서초등학교,남동구,2,5594.153114556957,6,73477.30345013303,195,137,Q2,1.9852941176470589,0.0147058823529411,128374.85739705882,-84300.85739705882,4.0,1.0,0,0,0,없음,6.964241177787035,6.964241177787035,0,0,1,0,80326.81482082963,2,5594.153114556957,high,접근 양호,22.0,0,25.800000000000008,0,0.0,282694.1035,0.359937,0.3333333333333333,3.0,6770.0316,6.964241,3.405915,-3.558326,6.964241,흰여울공원,0,0,0,0,0,0,0.0,흰여울공원,361.4,어울공원,42487.0,neighborhood_park_scale,361.4,어울공원,42487.0,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,361.4,1.868,0,False,False,2,보행 부담 높음,지구 내 간선도로 1회 · 우회 부담,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",0.0,흰여울공원,어린이공원,1587.0,small_child_park,소규모 어린이공원급,361.4,361.4,False,False,False,False,False,False,False,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000025202,인천장아초등학교,남동구,2,62771.22832633275,3,338240.4237011379,233,162,Q2,1.9852941176470589,0.0147058823529411,128374.85739705882,207224.1426029412,4.0,1.0,0,0,0,없음,78.56843296320991,78.56843296320991,0,0,0,0,79893.70025456115,2,62771.22832633275,high,접근 양호,76.0,0,5.114285714285724,0,0.0,70076.1265,0.089224,0.6666666666666666,2.0,22612.8682,78.568433,56.934184,-21.634249,78.568433,장아산공원,1,0,0,0,1,0,0.0,장아산공원,0.0,장아산공원,333049.0,neighborhood_park_scale,0.0,장아산공원,333049.0,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,0.0,장아산공원,근린공원,333049.0,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
B000025206,인천새봄초등학교,연수구,1,77460.98908181126,1,200.04160778810515,592,331,Q4,2.8823529411764706,-1.8823529411764703,131177.18088235296,18842.819117647043,4.0,1.0,0,0,0,없음,9.878500436426854,9.878500436426854,0,0,0,0,784137.1226362938,1,77460.98908181126,high,접근 양호,34.0,0,21.0,0,50.0,0.0,0.0,1.0,0.0,0.0,9.8785,9.8785,0.0,9.8785,새아침공원,0,0,0,0,0,0,1812.1,새아침공원,1812.1,새아침공원,104709.0,neighborhood_park_scale,1812.1,새아침공원,104709.0,1812.1,1.344,4,True,False,3,접근 주의,주요 도시 간선도로 2회 · 중간급 간선도로 2회 · 대형 교차로 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",1812.1,1.344,4,True,False,3,접근 주의,주요 도시 간선도로 2회 · 중간급 간선도로 2회 · 대형 교차로 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",50.0,새아침공원,근린공원,104709.0,neighborhood_park_scale,근린공원급 활동공간,1762.1,1762.1,False,True,True,True,False,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000025210,인천연송초등학교,연수구,1,370.1876669825369,2,3494.380375623121,216,150,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-126874.7573970588,2.0,3.0,0,0,0,없음,0.3124795125145969,0.3124795125145969,0,0,1,0,118467.8201791691,1,370.1876669825369,low,접근 가능하나 녹지 부족,38.0,0,34.82857142857143,0,219.8,225604.3534,0.287248,0.5,2.0,3081.1015,0.31248,1.003071,0.690592,0.31248,송도  12호 어린이공원,0,0,0,0,0,0,219.8,송도  12호 어린이공원,1203.9,센트럴파크,351113.9,neighborhood_park_scale,1203.9,센트럴파크,351113.9,219.8,0.88,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,1203.9,1.36,1,False,False,2,보행 부담 높음,중간급 간선도로 1회,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",219.8,송도  12호 어린이공원,어린이공원,1500.1,small_child_park,소규모 어린이공원급,984.1000000000001,984.1000000000001,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000025222,인천현송초등학교,연수구,0,0.0,1,30308.12070991857,104,63,Q1,1.1323529411764706,-1.1323529411764706,74437.42647058824,-74437.42647058824,2.0,3.0,0,0,0,없음,0.0,0.0,0,0,0,1,98082.80735945524,0,0.0,low,접근 가능하나 녹지 부족,17.0,0,109.0,0,122.0,98497.9078,0.125411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,랜드마크시티 3호 근린공원,0,0,0,0,0,0,2024.0,랜드마크시티 3호 근린공원,2024.0,랜드마크시티 3호 근린공원,81848.7,neighborhood_park_scale,2024.0,랜드마크시티 3호 근린공원,81848.7,2024.0,1.259,2,False,False,3,접근 주의,중간급 간선도로 2회,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",2024.0,1.259,2,False,False,3,접근 주의,중간급 간선도로 2회,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",122.0,랜드마크시티 3호 근린공원,근린공원,81848.7,neighborhood_park_scale,근린공원급 활동공간,1902.0,1902.0,False,True,True,True,False,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000025225,인천송빛초등학교,연수구,0,0.0,2,18326.225336981966,69,41,Q1,1.1323529411764706,-1.1323529411764706,74437.42647058824,-74437.42647058824,1.0,4.0,0,0,0,없음,0.0,0.0,6,0,0,0,70863.83693539239,0,0.0,,공원 접근 결핍,14.0,0,,1,716.0,229124.6813,0.291731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,랜드마크시티 3호 수변공원,0,0,0,0,0,0,1276.8,랜드마크시티 3호 수변공원,1276.8,랜드마크시티 3호 수변공원,60158.0,neighborhood_park_scale,1276.8,랜드마크시티 3호 수변공원,60158.0,1276.8,2.38,0,False,False,3,접근 주의,지구 내 간선도로 3회 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",1276.8,2.38,0,False,False,3,접근 주의,지구 내 간선도로 3회 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",716.0,랜드마크시티 3호 수변공원,수변공원,60158.0,neighborhood_park_scale,근린공원급 활동공간,560.8,560.8,True,False,True,True,False,False,False,False,no_official_park,공원 접근 결핍형,도보생활권 내 공식 공원이 확인되지 않아 야외활동 인프라 자체가 부족한 유형입니다.,1
B000025226,인천송일초등학교,연수구,2,39636.27573085505,2,342826.4722588021,156,100,Q2,1.9852941176470589,0.0147058823529411,128374.85739705882,1052304.8426029412,4.0,1.0,0,0,0,없음,41.21488089796534,41.21488089796534,0,0,0,0,96169.81747195048,2,39636.27573085505,high,접근 양호,67.0,0,-15.228571428571426,0,114.0,168743.5298,0.214851,1.0,2.0,23478.2434,41.214881,23.82459,-17.390291,41.214881,송도  16호 어린이공원,0,0,0,0,0,0,441.4,송도  16호 어린이공원,824.7,소리공원(송도26호공원),1179180.0,neighborhood_park_scale,824.7,소리공원(송도26호공원),1179180.0,441.4,1.131,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",824.7,1.393,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",114.0,송도  16호 어린이공원,어린이공원,1499.7,playground_like,놀이터급·초소형 공간,710.7,710.7,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000025228,인천예송초등학교,연수구,1,326.08720143262315,2,19895.26261508354,167,108,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-126874.55739705882,2.0,3.0,0,0,0,없음,0.3306521723889056,0.3306521723889056,0,0,1,0,98619.4039121832,1,326.08720143262315,low,접근 가능하나 녹지 부족,39.0,0,87.3142857142857,0,0.0,132910.7432,0.169227,0.5,1.0,1171.8039,0.330652,0.646953,0.316301,0.330652,송도  14호 어린이공원,0,0,0,0,0,0,0.0,송도  14호 어린이공원,1113.5,센트럴파크,351113.9,neighborhood_park_scale,1113.5,센트럴파크,351113.9,0.0,0.0,0,False,,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,1113.5,1.475,3,False,False,3,접근 주의,중간급 간선도로 3회,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",0.0,송도  14호 어린이공원,어린이공원,1500.3,small_child_park,소규모 어린이공원급,1113.5,1113.5,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000025236,인천첨단초등학교,연수구,6,13254.869887238596,5,124820.72326706724,109,67,Q2,1.9852941176470589,-1.9852941176470589,128374.85739705882,-128374.85739705882,4.0,1.0,0,0,0,없음,19.3502,19.3502,0,0,0,0,68499.91156287065,2,13254.869887238596,high,접근 양호,51.0,0,-29.771428571428576,0,100.0,0.0,0.0,1.2,0.0,0.0,19.3502,19.3502,0.0,19.3502,첨단산업클러스터2호어린이공원,0,0,0,0,0,0,117.0,첨단산업클러스터2호어린이공원,117.0,첨단산업클러스터2호어린이공원,9065.0,mid_activity_park,550.7,글로벌파크,194746.9,117.0,0.632,0,False,False,1,일부 보행 부담,지구 내 간선도로 1회,일부 우회 또는 일반 횡단 구간이 포함됩니다.,117.0,0.632,0,False,False,1,일부 보행 부담,지구 내 간선도로 1회,일부 우회 또는 일반 횡단 구간이 포함됩니다.,100.0,첨단산업클러스터2호어린이공원,어린이공원,9065.0,mid_activity_park,중간 규모 활동공간,17.0,450.70000000000005,False,False,False,True,False,False,True,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
