grid_id,cx,cy,gu,gu_assignment_method,linked_schools,linked_school_count,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,candidate_total_pop_current,candidate_child_current,gu_predicted_2029,gu_predicted_2031,actual_2025,gu_growth_factor_2029,gu_growth_factor_2031,legacy_forecast_2029,legacy_forecast_2031,legacy_xgb_predicted_2029,legacy_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,demand_label,demand_note,demand_model_version
CG_00386,126.65739575385173,37.42165371697833,연수구,linked_school_majority,['인천축현초등학교'],1,3.0,1.242,0.0,295.5,low,10.6,1382,184.427,11.022,45549,44742,47287,0.9632457123522321,0.9461797111256793,164,118,164,118,11,10,11,10,180.3,180.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00332,126.65289575385172,37.41940371697833,연수구,linked_school_majority,['인천축현초등학교'],1,3.0,1.242,0.0,295.5,low,3.0,1474,38.246,2.998,45549,44742,47287,0.9632457123522321,0.9461797111256793,164,118,164,118,3,3,3,3,351.0,797.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00309,126.65064575385172,37.41940371697833,연수구,linked_school_majority,['인천축현초등학교'],1,3.0,1.242,0.0,295.5,low,17.0,1287,297.902,17.878,45549,44742,47287,0.9632457123522321,0.9461797111256793,164,118,164,118,17,17,17,17,422.4,639.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01192,126.71814575385183,37.59040371697807,서구,linked_school_majority,['인천아람초등학교'],1,2.0,0.354,0.0,78.9,medium,232.0,113,1083.107,218.316,78265,79926,74390,1.0520903347224089,1.0744186046511628,1409,1403,1409,1403,230,235,230,235,244.9,15922.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01191,126.71814575385183,37.58815371697807,서구,linked_school_majority,['인천아람초등학교'],1,2.0,0.354,0.0,78.9,medium,172.6,183,806.155,162.609,78265,79926,74390,1.0520903347224089,1.0744186046511628,1409,1403,1409,1403,171,175,171,175,66.5,16122.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01155,126.71589575385183,37.59040371697807,서구,linked_school_majority,['인천아람초등학교'],1,2.0,0.354,0.0,78.9,medium,148.2,227,690.934,139.368,78265,79926,74390,1.0520903347224089,1.0744186046511628,1409,1403,1409,1403,147,150,147,150,308.0,15722.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01154,126.71589575385183,37.58815371697807,서구,linked_school_majority,['인천아람초등학교'],1,2.0,0.354,0.0,78.9,medium,195.6,148,915.13,184.59,78265,79926,74390,1.0520903347224089,1.0744186046511628,1409,1403,1409,1403,194,198,194,198,158.1,16131.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01616,126.74964575385188,37.565653716978105,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,47.2,891,783.044,88.166,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,54,37,54,37,0.0,12541.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01607,126.74739575385188,37.5701537169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,55.0,805,916.177,103.156,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,63,43,63,43,141.5,12957.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01606,126.74739575385188,37.5679037169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,29.0,1143,484.282,54.527,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,33,23,33,23,83.6,12646.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01588,126.74514575385187,37.565653716978105,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,41.0,981,684.781,77.102,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,47,32,47,32,356.3,12145.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01617,126.74964575385188,37.5679037169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,90.2,480,1505.16,169.472,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,103,71,103,71,66.2,12807.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01605,126.74739575385188,37.565653716978105,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,52.4,835,868.111,97.744,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,60,41,60,41,60.8,12502.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01618,126.74964575385188,37.5701537169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,71.0,642,1176.756,132.496,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,81,56,81,56,312.7,13015.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01624,126.75189575385188,37.5701537169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,16.6,1295,281.548,31.701,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,19,13,19,13,188.5,13023.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01590,126.74514575385187,37.5701537169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,11.4,1375,186.889,21.043,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,13,9,13,9,239.5,12674.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01589,126.74514575385187,37.5679037169781,계양구,linked_school_majority,['인천귤현초등학교'],1,3.0,3.377,0.0,134.7,low,41.4,975,690.012,77.691,10615,7314,17382,0.6106892187320216,0.4207801173627891,284,177,284,177,47,33,47,33,0.0,12501.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01440,126.73389575385185,37.58140371697808,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,37.8,1022,904.06,70.622,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,43,30,43,30,382.6,15178.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01057,126.70914575385181,37.500403716978205,부평구,linked_school_majority,['인천부곡초등학교'],1,2.0,0.865,0.0,420.0,medium,114.0,342,2048.411,137.379,31630,28973,36723,0.8613130735506358,0.7889605969011246,598,454,598,454,118,108,118,108,417.8,4372.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01438,126.73389575385185,37.57690371697809,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,12.0,1357,288.541,22.54,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,14,9,14,9,311.4,14044.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01514,126.73839575385186,37.58140371697808,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,3.6,1468,90.176,7.044,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,4,3,4,3,425.1,14833.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01513,126.73839575385186,37.579153716978084,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,14.0,1333,342.423,26.749,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,16,11,16,11,160.8,14569.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01512,126.73839575385186,37.57690371697809,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,8.8,1401,216.661,16.925,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,10,7,10,7,177.2,14358.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01356,126.72939575385185,37.58140371697808,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,0.0,1626,11.275,0.079,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,0,0,0,0,372.9,15013.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01397,126.73164575385185,37.579153716978084,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,42.0,962,1012.913,79.125,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,48,33,48,33,184.6,14770.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01398,126.73164575385185,37.58140371697808,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,27.4,1169,654.542,51.13,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,31,22,31,22,176.1,14972.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01396,126.73164575385185,37.57690371697809,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,12.4,1352,300.251,23.454,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,14,10,14,10,0.0,14186.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01354,126.72939575385185,37.57690371697809,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,2.6,1485,65.51,5.022,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,3,2,3,2,675.3,14688.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01439,126.73389575385185,37.579153716978084,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,28.0,1160,678.049,52.967,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,32,22,32,22,161.3,14573.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01476,126.73614575385186,37.57690371697809,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,13.4,1341,320.879,25.066,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,15,11,15,11,202.6,14210.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01478,126.73614575385186,37.58140371697808,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,42.0,963,1013.159,79.144,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,48,33,48,33,293.7,14743.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01477,126.73614575385186,37.579153716978084,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,46.6,894,1112.392,86.896,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,53,37,53,37,84.6,14534.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01355,126.72939575385185,37.579153716978084,계양구,linked_school_majority,['인천계양초등학교'],1,3.0,2.09,0.0,161.3,low,5.2,1441,118.292,9.102,10615,7314,17382,0.6106892187320216,0.4207801173627891,142,72,142,72,6,4,6,4,441.7,14455.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00602,126.67314575385176,37.55665371697812,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,147.2,232,1390.561,138.322,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,146,149,146,149,174.9,11267.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01444,126.73614575385186,37.410403716978344,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,52.4,834,1264.334,123.125,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,64,35,64,35,335.5,677.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01443,126.73614575385186,37.40815371697835,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,92.6,460,2232.288,217.388,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,113,62,113,62,196.7,860.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00605,126.67314575385176,37.56340371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,139.2,255,1253.702,131.016,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,138,141,138,141,146.7,12049.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01402,126.73389575385185,37.40815371697835,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,34.4,1078,824.623,80.305,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,42,23,42,23,548.2,685.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01403,126.73389575385185,37.410403716978344,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,13.8,1338,337.796,32.896,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,17,9,17,9,407.0,407.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00603,126.67314575385176,37.558903716978115,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,126.8,290,1228.175,119.562,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,126,128,126,128,198.1,11541.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00561,126.67089575385175,37.55665371697812,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,92.8,458,790.201,87.18,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,92,94,92,94,196.8,11257.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00562,126.67089575385175,37.558903716978115,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,37.0,1046,314.916,34.744,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,37,37,37,37,326.1,11581.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00653,126.67539575385176,37.56115371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,97.8,428,1108.847,92.375,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,97,99,97,99,184.0,11748.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00654,126.67539575385176,37.56340371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,101.8,403,1153.021,96.164,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,101,103,101,103,44.9,12048.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00698,126.67764575385176,37.56115371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,29.0,1146,327.6,27.291,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,29,29,29,29,293.5,11949.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00563,126.67089575385175,37.56115371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,0.0,1577,0.0,0.0,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,0,0,0,0,359.6,11860.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00697,126.67764575385176,37.558903716978115,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,40.4,988,456.591,38.037,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,40,41,40,41,189.5,11311.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00604,126.67314575385176,37.56115371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,194.6,152,1811.828,183.093,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,193,197,193,197,238.0,11820.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00564,126.67089575385175,37.56340371697811,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,25.4,1202,222.842,23.767,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,25,26,25,26,302.9,12103.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01481,126.73839575385186,37.40815371697835,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,31.8,1107,773.208,75.298,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,39,21,39,21,0.0,860.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00652,126.67539575385176,37.558903716978115,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,113.8,343,1284.143,106.978,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,113,115,113,115,75.1,11409.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00651,126.67539575385176,37.55665371697812,서구,linked_school_majority,['인천간재울초등학교'],1,3.0,2.115,0.0,303.1,low,108.8,364,1232.554,102.68,78265,79926,74390,1.0520903347224089,1.0744186046511628,818,700,818,700,108,110,108,110,304.6,11182.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01482,126.73839575385186,37.410403716978344,남동구,linked_school_majority,['인천장도초등학교'],1,2.0,0.782,0.0,298.0,medium,0.0,1627,0.0,0.0,18709,10219,36005,0.5196222746840716,0.28382169143174557,150,95,150,95,0,0,0,0,264.3,689.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00916,126.6978957538518,37.59490371697806,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,188.6,161,1556.174,177.361,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,187,191,187,191,0.0,16932.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00890,126.69564575385179,37.59940371697805,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,37.4,1040,309.291,35.251,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,37,38,37,38,324.2,17538.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00891,126.69564575385179,37.60165371697805,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,14.0,1336,124.206,13.125,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,14,14,14,14,443.1,17664.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00889,126.69564575385179,37.597153716978056,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,76.4,599,657.685,71.884,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,76,77,76,77,354.0,16989.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00947,126.7001457538518,37.597153716978056,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,46.4,900,380.485,43.365,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,46,47,46,47,254.8,16896.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00974,126.7023957538518,37.597153716978056,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,86.8,509,720.036,82.064,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,86,88,86,88,96.7,16975.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00946,126.7001457538518,37.59490371697806,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,136.2,266,1124.316,128.141,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,135,138,135,138,351.4,16680.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00948,126.7001457538518,37.59940371697805,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,23.4,1222,194.836,22.206,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,23,24,23,24,122.6,17099.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00949,126.7001457538518,37.60165371697805,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,6.0,1438,54.775,5.823,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,6,6,6,6,332.8,17479.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00975,126.7023957538518,37.59940371697805,서구,linked_school_majority,['인천창신초등학교'],1,3.0,1.43,0.0,290.8,low,1.0,1521,10.729,1.223,78265,79926,74390,1.0520903347224089,1.0744186046511628,692,732,692,732,1,1,1,1,141.2,17146.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
