grid_id,cx,cy,linked_school_count,forecast_2029_x,forecast_2031_x,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029_x,xgb_predicted_2031_x,forecast_2029_y,forecast_2031_y,xgb_predicted_2029_y,xgb_predicted_2031_y,original_forecast_2029,original_forecast_2031,original_xgb_predicted_2029,original_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,linked_schools
CG_00852,126.6933957538518,37.45765371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,396,597,625,645,504,645,504,,,,,645,504,645,504,235.4,815.0,['인천경원초등학교']
CG_00853,126.6933957538518,37.45990371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,397,597,625,645,504,645,504,,,,,645,504,645,504,180.8,979.3,['인천경원초등학교']
CG_00929,126.7001457538518,37.45765371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,398,631,612,645,504,645,504,,,,,645,504,645,504,512.8,512.8,['인천경원초등학교']
CG_00930,126.7001457538518,37.45990371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,399,631,612,645,504,645,504,,,,,645,504,645,504,278.3,486.8,['인천경원초등학교']
CG_00903,126.6978957538518,37.45990371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,400,631,624,645,504,645,504,,,,,645,504,645,504,333.0,657.4,['인천경원초등학교']
CG_00902,126.6978957538518,37.45765371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,401,631,624,645,504,645,504,,,,,645,504,645,504,399.5,399.5,['인천경원초등학교']
CG_00954,126.7023957538518,37.45990371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,402,561,647,645,504,645,504,,,,,645,504,645,504,378.2,286.8,['인천경원초등학교']
CG_00872,126.6956457538518,37.45765371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,403,631,623,645,504,645,504,,,,,645,504,645,504,485.2,494.0,['인천경원초등학교']
CG_00873,126.6956457538518,37.45990371697827,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,404,631,623,645,504,645,504,,,,,645,504,645,504,292.4,703.4,['인천경원초등학교']
CG_00874,126.6956457538518,37.46215371697826,1,624,658,2.0,0.446,0.0,73.2,medium,637.6,405,631,623,645,504,645,504,,,,,645,504,645,504,127.3,582.4,['인천경원초등학교']
CG_00914,126.6978957538518,37.51165371697819,2,640,624,3.0,1.365,0.0,175.95,low,633.6,406,342,377,752,773,752,773,,,,,752,773,752,773,0.0,5888.5,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_00915,126.6978957538518,37.51390371697818,2,640,624,3.0,1.365,0.0,175.95,low,633.6,407,396,406,752,773,752,773,,,,,752,773,752,773,199.1,6006.1,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_00942,126.7001457538518,37.51390371697818,2,640,624,3.0,1.365,0.0,175.95,low,633.6,408,396,406,752,773,752,773,,,,,752,773,752,773,170.8,5803.7,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_00941,126.7001457538518,37.51165371697819,2,640,624,3.0,1.365,0.0,175.95,low,633.6,409,342,377,752,773,752,773,,,,,752,773,752,773,243.2,5762.7,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_00969,126.7023957538518,37.51390371697818,2,640,624,3.0,1.365,0.0,175.95,low,633.6,410,460,440,752,773,752,773,,,,,752,773,752,773,355.3,5793.8,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_00968,126.7023957538518,37.51165371697819,2,640,624,3.0,1.365,0.0,175.95,low,633.6,411,406,411,752,773,752,773,,,,,752,773,752,773,810.2,5332.6,"['인천산곡북초등학교', '인천마곡초등학교']"
CG_01409,126.73389575385184,37.45765371697827,2,639,623,3.0,3.214,1.0,234.65,low,632.6,412,298,193,388,295,388,295,,,,,388,295,388,295,504.5,764.1,"['인천새말초등학교', '인천인수초등학교']"
CG_01450,126.73614575385186,37.45765371697827,2,639,623,3.0,3.214,1.0,234.65,low,632.6,413,300,181,388,295,388,295,,,,,388,295,388,295,0.0,298.7,"['인천새말초등학교', '인천인수초등학교']"
CG_01017,126.7068957538518,37.47340371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,414,551,431,209,191,209,191,,,,,209,191,209,191,58.2,1030.5,['인천동암초등학교']
CG_00988,126.7046457538518,37.468903716978254,1,613,656,3.0,1.144,0.0,152.1,low,630.2,415,499,430,209,191,209,191,,,,,209,191,209,191,160.2,483.9,['인천동암초등학교']
CG_00990,126.7046457538518,37.47340371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,416,498,430,209,191,209,191,,,,,209,191,209,191,290.0,995.0,['인천동암초등학교']
CG_00989,126.7046457538518,37.47115371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,417,499,430,209,191,209,191,,,,,209,191,209,191,145.1,695.2,['인천동암초등학교']
CG_00991,126.7046457538518,37.47565371697824,1,613,656,3.0,1.144,0.0,152.1,low,630.2,418,498,423,209,191,209,191,,,,,209,191,209,191,372.7,1550.2,['인천동암초등학교']
CG_01016,126.7068957538518,37.47115371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,419,551,431,209,191,209,191,,,,,209,191,209,191,336.1,757.8,['인천동암초등학교']
CG_01015,126.7068957538518,37.468903716978254,1,613,656,3.0,1.144,0.0,152.1,low,630.2,420,551,430,209,191,209,191,,,,,209,191,209,191,389.4,432.6,['인천동암초등학교']
CG_01018,126.7068957538518,37.47565371697824,1,613,656,3.0,1.144,0.0,152.1,low,630.2,421,551,423,209,191,209,191,,,,,209,191,209,191,341.8,1383.0,['인천동암초등학교']
CG_01085,126.71139575385182,37.47565371697824,1,613,656,3.0,1.144,0.0,152.1,low,630.2,422,742,552,209,191,209,191,,,,,209,191,209,191,484.5,1594.3,['인천동암초등학교']
CG_01049,126.7091457538518,37.47115371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,423,735,561,209,191,209,191,,,,,209,191,209,191,420.7,760.0,['인천동암초등학교']
CG_01050,126.7091457538518,37.47340371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,424,735,561,209,191,209,191,,,,,209,191,209,191,134.6,1006.9,['인천동암초등학교']
CG_01051,126.7091457538518,37.47565371697824,1,613,656,3.0,1.144,0.0,152.1,low,630.2,425,735,553,209,191,209,191,,,,,209,191,209,191,343.4,1198.5,['인천동암초등학교']
CG_01084,126.71139575385182,37.47340371697825,1,613,656,3.0,1.144,0.0,152.1,low,630.2,426,742,560,209,191,209,191,,,,,209,191,209,191,189.5,1107.9,['인천동암초등학교']
CG_01048,126.7091457538518,37.468903716978254,1,613,656,3.0,1.144,0.0,152.1,low,630.2,427,735,561,209,191,209,191,,,,,209,191,209,191,403.4,500.4,['인천동암초등학교']
CG_00055,126.61239575385166,37.41265371697834,2,423,412,1.0,0.0,0.0,617.55,high,627.9,428,485,332,2491,2487,2491,2487,,,,,2491,2487,2491,2487,0.0,4014.5,"['인천미송초등학교', '인천송담초등학교']"
CG_00062,126.61464575385166,37.41265371697834,2,423,412,1.0,0.0,0.0,617.55,high,627.9,429,485,467,2491,2487,2491,2487,,,,,2491,2487,2491,2487,441.1,3836.0,"['인천미송초등학교', '인천송담초등학교']"
CG_00715,126.67989575385177,37.48915371697822,2,622,629,3.0,3.905,0.5,303.5,low,624.8,430,506,435,395,312,395,312,,,,,395,312,395,312,111.8,3056.4,"['인천가림초등학교', '인천가좌초등학교']"
CG_00714,126.67989575385177,37.48690371697823,2,622,629,3.0,3.905,0.5,303.5,low,624.8,431,506,435,395,312,395,312,,,,,395,312,395,312,280.8,2912.8,"['인천가림초등학교', '인천가좌초등학교']"
CG_00749,126.68214575385176,37.48690371697823,2,622,629,3.0,3.905,0.5,303.5,low,624.8,432,526,452,395,312,395,312,,,,,395,312,395,312,275.2,2850.8,"['인천가림초등학교', '인천가좌초등학교']"
CG_00750,126.68214575385176,37.48915371697822,2,622,629,3.0,3.905,0.5,303.5,low,624.8,433,526,452,395,312,395,312,,,,,395,312,395,312,67.5,3145.3,"['인천가림초등학교', '인천가좌초등학교']"
CG_00221,126.6393957538517,37.448653716978285,2,625,609,2.0,1.528,0.0,645.85,medium,618.6,434,405,157,2435,2427,2435,2427,,,,,2435,2427,2435,2427,137.9,1420.5,"['인천용현남초등학교', '인천용현초등학교']"
CG_00315,126.65064575385172,37.47340371697825,1,404,419,1.0,0.0,0.0,728.0,high,615.0,435,210,160,303,229,303,229,,,,,303,229,303,229,1138.6,1493.1,['인천서림초등학교']
CG_00316,126.65064575385172,37.47565371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,436,210,155,303,229,303,229,,,,,303,229,303,229,532.6,1808.8,['인천서림초등학교']
CG_00300,126.64839575385172,37.47340371697825,1,404,419,1.0,0.0,0.0,728.0,high,615.0,437,218,161,303,229,303,229,,,,,303,229,303,229,1006.2,1282.2,['인천서림초등학교']
CG_00317,126.65064575385172,37.47790371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,438,210,155,303,229,303,229,,,,,303,229,303,229,284.4,1648.5,['인천서림초등학교']
CG_00314,126.65064575385172,37.47115371697825,1,404,419,1.0,0.0,0.0,728.0,high,615.0,439,210,160,303,229,303,229,,,,,303,229,303,229,1229.5,1332.6,['인천서림초등학교']
CG_00254,126.6416457538517,37.47790371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,440,218,162,303,229,303,229,,,,,303,229,303,229,311.6,1119.5,['인천서림초등학교']
CG_00253,126.6416457538517,37.47565371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,441,218,162,303,229,303,229,,,,,303,229,303,229,349.5,811.0,['인천서림초등학교']
CG_00273,126.64389575385172,37.47790371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,442,217,156,303,229,303,229,,,,,303,229,303,229,505.7,1251.7,['인천서림초등학교']
CG_00302,126.64839575385172,37.47790371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,443,218,156,303,229,303,229,,,,,303,229,303,229,548.9,1482.0,['인천서림초등학교']
CG_00299,126.64839575385172,37.47115371697825,1,404,419,1.0,0.0,0.0,728.0,high,615.0,444,218,161,303,229,303,229,,,,,303,229,303,229,1071.3,1160.6,['인천서림초등학교']
CG_00272,126.64389575385172,37.47565371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,445,217,156,303,229,303,229,,,,,303,229,303,229,547.3,1013.2,['인천서림초등학교']
CG_00288,126.64614575385173,37.48015371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,446,209,153,303,229,303,229,,,,,303,229,303,229,638.3,1627.3,['인천서림초등학교']
CG_00287,126.64614575385173,37.47790371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,447,218,156,303,229,303,229,,,,,303,229,303,229,722.8,1376.5,['인천서림초등학교']
CG_00285,126.64614575385173,37.47340371697825,1,404,419,1.0,0.0,0.0,728.0,high,615.0,448,218,161,303,229,303,229,,,,,303,229,303,229,830.6,908.0,['인천서림초등학교']
CG_00301,126.64839575385172,37.47565371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,449,218,156,303,229,303,229,,,,,303,229,303,229,543.0,1707.0,['인천서림초등학교']
CG_00286,126.64614575385173,37.47565371697824,1,404,419,1.0,0.0,0.0,728.0,high,615.0,450,218,156,303,229,303,229,,,,,303,229,303,229,688.0,1123.7,['인천서림초등학교']
CG_00552,126.67089575385177,37.500403716978205,2,410,409,1.0,0.0,0.0,736.05,high,614.4,451,251,274,415,331,415,331,,,,,415,331,415,331,916.8,4907.7,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00551,126.67089575385177,37.49815371697821,2,410,409,1.0,0.0,0.0,736.05,high,614.4,452,254,320,415,331,415,331,,,,,415,331,415,331,704.1,4613.3,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00482,126.66639575385176,37.49815371697821,2,410,409,1.0,0.0,0.0,736.05,high,614.4,453,311,304,415,331,415,331,,,,,415,331,415,331,1055.9,4623.0,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00516,126.66864575385176,37.49815371697821,2,410,409,1.0,0.0,0.0,736.05,high,614.4,454,397,394,415,331,415,331,,,,,415,331,415,331,1055.9,4623.0,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00517,126.66864575385176,37.500403716978205,2,410,409,1.0,0.0,0.0,736.05,high,614.4,455,394,353,415,331,415,331,,,,,415,331,415,331,1044.2,4902.7,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00515,126.66864575385176,37.49590371697821,2,410,409,1.0,0.0,0.0,736.05,high,614.4,456,401,367,415,331,415,331,,,,,415,331,415,331,608.2,4510.7,"['인천석남서초등학교', '인천봉화초등학교']"
CG_00502,126.66864575385176,37.40815371697835,2,618,603,3.0,2.637,0.0,491.35,low,612.0,457,462,408,821,725,821,725,,,,,821,725,821,725,267.3,600.2,"['인천동춘초등학교', '인천서면초등학교']"
CG_00501,126.66864575385176,37.40590371697835,2,618,603,3.0,2.637,0.0,491.35,low,612.0,458,478,408,821,725,821,725,,,,,821,725,821,725,588.7,803.4,"['인천동춘초등학교', '인천서면초등학교']"
CG_00534,126.67089575385177,37.40815371697835,2,618,603,3.0,2.637,0.0,491.35,low,612.0,459,390,339,821,725,821,725,,,,,821,725,821,725,125.0,694.7,"['인천동춘초등학교', '인천서면초등학교']"
CG_01417,126.73389575385184,37.49140371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,460,818,797,1173,1174,1173,1174,,,,,1173,1174,1173,1174,154.7,4253.3,['인천부개서초등학교']
CG_01110,126.71364575385182,37.448653716978285,1,597,621,3.0,1.448,18.0,300.9,low,606.6,461,323,157,343,238,343,238,,,,,343,238,343,238,338.9,435.7,['인천성리초등학교']
CG_01498,126.73839575385186,37.49140371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,462,794,751,1173,1174,1173,1174,,,,,1173,1174,1173,1174,323.4,3987.9,['인천부개서초등학교']
CG_01459,126.73614575385186,37.493653716978216,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,463,793,750,1173,1174,1173,1174,,,,,1173,1174,1173,1174,201.3,3938.9,['인천부개서초등학교']
CG_01040,126.7091457538518,37.448653716978285,1,597,621,3.0,1.448,18.0,300.9,low,606.6,464,337,198,343,238,343,238,,,,,343,238,343,238,86.7,86.7,['인천성리초등학교']
CG_01039,126.7091457538518,37.44640371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,465,354,246,343,238,343,238,,,,,343,238,343,238,254.1,291.6,['인천성리초등학교']
CG_01075,126.71139575385182,37.441903716978295,1,597,621,3.0,1.448,18.0,300.9,low,606.6,466,199,175,343,238,343,238,,,,,343,238,343,238,344.9,1006.5,['인천성리초등학교']
CG_01077,126.71139575385182,37.44640371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,467,221,200,343,238,343,238,,,,,343,238,343,238,187.1,638.9,['인천성리초등학교']
CG_01079,126.71139575385182,37.45090371697828,1,597,621,3.0,1.448,18.0,300.9,low,606.6,468,327,329,343,238,343,238,,,,,343,238,343,238,279.8,413.1,['인천성리초등학교']
CG_01078,126.71139575385182,37.448653716978285,1,597,621,3.0,1.448,18.0,300.9,low,606.6,469,256,152,343,238,343,238,,,,,343,238,343,238,204.8,330.9,['인천성리초등학교']
CG_01076,126.71139575385182,37.44415371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,470,199,200,343,238,343,238,,,,,343,238,343,238,181.9,842.9,['인천성리초등학교']
CG_01109,126.71364575385182,37.44640371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,471,240,205,343,238,343,238,,,,,343,238,343,238,67.2,785.7,['인천성리초등학교']
CG_01373,126.73164575385184,37.48915371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,472,817,796,1173,1174,1173,1174,,,,,1173,1174,1173,1174,416.1,3136.5,['인천부개서초등학교']
CG_01458,126.73614575385186,37.49140371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,473,793,751,1173,1174,1173,1174,,,,,1173,1174,1173,1174,360.0,3738.5,['인천부개서초등학교']
CG_01499,126.73839575385186,37.493653716978216,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,474,794,750,1173,1174,1173,1174,,,,,1173,1174,1173,1174,89.1,4091.4,['인천부개서초등학교']
CG_01038,126.7091457538518,37.44415371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,475,331,246,343,238,343,238,,,,,343,238,343,238,40.3,621.3,['인천성리초등학교']
CG_01007,126.7068957538518,37.448653716978285,1,597,621,3.0,1.448,18.0,300.9,low,606.6,476,335,198,343,238,343,238,,,,,343,238,343,238,147.8,147.8,['인천성리초등학교']
CG_01037,126.7091457538518,37.441903716978295,1,597,621,3.0,1.448,18.0,300.9,low,606.6,477,331,221,343,238,343,238,,,,,343,238,343,238,236.5,819.2,['인천성리초등학교']
CG_01333,126.72939575385185,37.49140371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,478,816,728,1173,1174,1173,1174,,,,,1173,1174,1173,1174,526.2,3313.7,['인천부개서초등학교']
CG_01005,126.7068957538518,37.44415371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,479,330,246,343,238,343,238,,,,,343,238,343,238,354.4,602.5,['인천성리초등학교']
CG_01006,126.7068957538518,37.44640371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,480,352,247,343,238,343,238,,,,,343,238,343,238,273.6,396.9,['인천성리초등학교']
CG_00982,126.7046457538518,37.448653716978285,1,597,621,3.0,1.448,18.0,300.9,low,606.6,481,334,198,343,238,343,238,,,,,343,238,343,238,344.7,344.7,['인천성리초등학교']
CG_00981,126.7046457538518,37.44640371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,482,351,247,343,238,343,238,,,,,343,238,343,238,124.9,609.9,['인천성리초등학교']
CG_00980,126.7046457538518,37.44415371697829,1,597,621,3.0,1.448,18.0,300.9,low,606.6,483,329,246,343,238,343,238,,,,,343,238,343,238,322.3,785.3,['인천성리초등학교']
CG_01008,126.7068957538518,37.45090371697828,1,597,621,3.0,1.448,18.0,300.9,low,606.6,484,312,288,343,238,343,238,,,,,343,238,343,238,271.7,271.7,['인천성리초등학교']
CG_01332,126.72939575385185,37.48915371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,485,816,728,1173,1174,1173,1174,,,,,1173,1174,1173,1174,323.0,3057.4,['인천부개서초등학교']
CG_01374,126.73164575385184,37.49140371697822,1,613,597,2.0,0.528,0.0,576.8,medium,606.6,486,817,796,1173,1174,1173,1174,,,,,1173,1174,1173,1174,466.3,3368.0,['인천부개서초등학교']
CG_01004,126.7068957538518,37.441903716978295,1,597,621,3.0,1.448,18.0,300.9,low,606.6,487,330,221,343,238,343,238,,,,,343,238,343,238,535.4,876.0,['인천성리초등학교']
CG_01041,126.7091457538518,37.45090371697828,1,597,621,3.0,1.448,18.0,300.9,low,606.6,488,313,288,343,238,343,238,,,,,343,238,343,238,139.6,412.2,['인천성리초등학교']
CG_00555,126.67089575385177,37.51165371697819,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,489,551,694,179,172,179,172,,,,,179,172,179,172,395.3,6231.0,['인천신현초등학교']
CG_00597,126.67314575385176,37.51390371697818,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,490,570,701,179,172,179,172,,,,,179,172,179,172,451.4,6400.2,['인천신현초등학교']
CG_00596,126.67314575385176,37.51165371697819,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,491,550,700,179,172,179,172,,,,,179,172,179,172,202.7,6150.0,['인천신현초등학교']
CG_00646,126.67539575385176,37.51390371697818,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,492,569,705,179,172,179,172,,,,,179,172,179,172,454.3,6278.0,['인천신현초등학교']
CG_00556,126.67089575385177,37.51390371697818,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,493,570,694,179,172,179,172,,,,,179,172,179,172,664.0,6502.0,['인천신현초등학교']
CG_00647,126.67539575385176,37.51615371697818,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,494,601,705,179,172,179,172,,,,,179,172,179,172,632.3,6456.0,['인천신현초등학교']
CG_00519,126.66864575385176,37.51165371697819,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,495,637,773,179,172,179,172,,,,,179,172,179,172,547.0,6336.4,['인천신현초등학교']
CG_00598,126.67314575385176,37.51615371697818,1,598,604,2.0,0.196,0.0,602.1,medium,600.4,496,602,701,179,172,179,172,,,,,179,172,179,172,616.6,6609.8,['인천신현초등학교']
CG_00535,126.67089575385177,37.41040371697834,2,606,591,3.0,2.489,0.0,342.35,low,600.0,497,422,300,789,661,789,661,,,,,789,661,789,661,188.4,835.2,"['인천청량초등학교', '인천동춘초등학교']"
CG_00536,126.67089575385177,37.41265371697834,2,606,591,3.0,2.489,0.0,342.35,low,600.0,498,419,350,789,661,789,661,,,,,789,661,789,661,286.2,944.5,"['인천청량초등학교', '인천동춘초등학교']"
CG_01220,126.72039575385185,37.53865371697815,2,595,601,2.0,0.461,0.0,206.2,medium,597.4,499,195,182,183,139,183,139,,,,,183,139,183,139,442.0,9014.2,"['인천해서초등학교', '인천부평초등학교']"
CG_01253,126.72264575385184,37.54090371697814,2,595,601,2.0,0.461,0.0,206.2,medium,597.4,500,192,142,183,139,183,139,,,,,183,139,183,139,287.6,9069.6,"['인천해서초등학교', '인천부평초등학교']"
