grid_id,cx,cy,pred_beneficiary_2029,pred_beneficiary_2031,parent_1km_code,w_hat,gu,priority_score,candidate_rank,nearest_park_dist,nearest_pg_dist,worst_case_type,avg_park_dist_m,avg_playground_count,land_feasibility_level,linked_schools,linked_school_count,candidate_child_current,priority_score_mixed,candidate_rank_mixed,demand_model_version,redev_flag,redev_level,redev_warning_text,avg_green_ratio,demand_scope,demand_status,resident_children_current,straight_500m_children_current,demand_label,demand_note,xgb_predicted_2029,forecast_2029,potential_demand_2029,xgb_predicted_2031,forecast_2031,potential_demand_2031
CG_01499,126.73417830000051,37.493878899999814,50.44,45.2,다사3244,0.04092258753970745,부평구,1051.88,95,89.1,4091.4,2.0,197.05,0.0,low,"[""['인천부개서초등학교' '인천부흥초등학교']""]",2,63.16,1051.88,95,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(383m),1.482688,straight_500m,estimated,63.16,1374.23,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,50.44,50.44,1097.56,45.2,45.2,983.36
CG_01460,126.7319283000005,37.493878899999814,93.54,83.81,다사3244,0.10774875031412022,부평구,1150.904,69,530.2,4267.8,2.0,197.05,0.0,low,"[""['인천부개서초등학교' '인천부흥초등학교']""]",2,117.12,1150.904,69,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(396m),1.482688,straight_500m,estimated,117.12,1503.6,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,93.54,93.54,1200.88,83.81,83.81,1075.94
CG_01046,126.70492830000046,37.50962889999979,3.87,3.46,다사2945,0.047793824581713086,남동구,591.482,439,356.5,472.3,1.0,636.7,0.0,high,"[""['인천부마초등학교' '인천산곡북초등학교']""]",2,4.84,591.482,439,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(430m),0.445779,straight_500m,estimated,4.84,772.74,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,3.87,3.87,617.17,3.46,3.46,552.95
CG_01506,126.73417830000051,37.532128899999755,13.98,12.52,다사3248,0.0468872909231554,계양구,518.5999999999999,568,183.2,8937.4,2.0,388.0,0.0,medium,"[""['인천화전초등학교' '인천작동초등학교' '인천부현초등학교']""]",3,17.5,518.5999999999999,568,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(476m),0.626167,straight_500m,estimated,17.5,677.52,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,13.98,13.98,541.12,12.52,12.52,484.82
CG_00245,126.64192830000036,37.47812889999984,4.3,3.85,다사2442,0.06783648946858943,미추홀구,356.08000000000004,928,294.0,1278.3,1.0,456.0,0.0,high,"[""['인천서림초등학교' '인천서흥초등학교' '인천동명초등학교']""]",3,5.38,356.08000000000004,928,source_allocation_v2_20260911,False,none,,0.597794,straight_500m,estimated,5.38,465.2,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.3,4.3,371.54,3.85,3.85,332.89
CG_00265,126.64417830000036,37.47812889999984,9.54,8.55,다사2442,0.07197389900169394,연수구,232.216,1185,855.8,1076.4,1.0,456.0,0.0,high,"[""['인천서림초등학교' '인천서흥초등학교' '인천동명초등학교']""]",3,11.95,232.216,1185,source_allocation_v2_20260911,True,planned,"500m 내 재개발 3건: planned(491m), unknown(416m), unknown(471m)",0.597794,straight_500m,estimated,11.95,303.38,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,9.54,9.54,242.3,8.55,8.55,217.09
CG_00264,126.64417830000036,37.47587889999984,14.1,12.63,다사2442,0.08966317977979288,연수구,215.358,1221,539.0,663.2,1.0,456.0,0.0,high,"[""['인천서림초등학교' '인천서흥초등학교' '인천동명초등학교']""]",3,17.65,215.358,1221,source_allocation_v2_20260911,True,planned,"500m 내 재개발 4건: planned(437m), planned(329m), unknown(495m)",0.597794,straight_500m,estimated,17.65,281.35,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,14.1,14.1,224.71,12.63,12.63,201.33
CG_00335,126.65317830000038,37.4241289,55.86,50.05,다사2536,0.11204455537771589,연수구,507.692,596,205.3,629.9,2.0,247.567,1.333,medium,"[""['인천옥련초등학교' '인천능허대초등학교' '인천축현초등학교']""]",3,69.94,507.692,596,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(375m),1.21433,straight_500m,estimated,69.94,663.27,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,55.86,55.86,529.74,50.05,50.05,474.62
CG_00312,126.65092830000037,37.4241289,109.08,97.73,다사2436,0.09457932816362417,연수구,747.278,269,97.9,577.6,2.0,247.567,1.333,medium,"[""['인천옥련초등학교' '인천능허대초등학교' '인천축현초등학교']""]",3,136.58,747.278,269,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(461m),1.21433,straight_500m,estimated,136.58,976.28,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,109.08,109.08,779.73,97.73,97.73,698.6
CG_00311,126.65092830000037,37.4218789,31.31,28.05,다사2436,0.1444231293893407,연수구,515.5620000000001,577,293.8,401.9,2.0,247.567,1.333,medium,"[""['인천옥련초등학교' '인천능허대초등학교' '인천축현초등학교']""]",3,39.2,515.5620000000001,577,source_allocation_v2_20260911,False,none,,1.21433,straight_500m,estimated,39.2,673.56,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,31.31,31.31,537.95,28.05,28.05,481.98
CG_01322,126.72292830000049,37.49612889999981,18.95,16.98,다사3144,0.013838218718958765,남동구,657.164,352,375.0,739.9,2.0,356.5,0.0,medium,"[""['인천부평동초등학교' '인천부평서초등학교']""]",2,23.73,657.164,352,source_allocation_v2_20260911,False,none,,0.324463,straight_500m,estimated,23.73,858.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,18.95,18.95,685.7,16.98,16.98,614.36
CG_01292,126.72067830000049,37.49612889999981,57.13,51.19,다사3144,0.056808180174787656,남동구,656.0820000000001,355,284.4,543.9,2.0,356.5,0.0,medium,"[""['인천부평동초등학교' '인천부평서초등학교']""]",2,71.53,656.0820000000001,355,source_allocation_v2_20260911,False,none,,0.324463,straight_500m,estimated,71.53,857.14,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,57.13,57.13,684.57,51.19,51.19,613.35
CG_01352,126.7251783000005,37.49837889999981,59.76,53.55,다사3144,0.018553542375040904,계양구,921.0339999999999,150,664.8,9661.4,2.0,356.5,0.0,medium,"[""['인천부평동초등학교' '인천부평서초등학교']""]",2,74.83,921.0339999999999,150,source_allocation_v2_20260911,False,none,,0.324463,straight_500m,estimated,74.83,1203.29,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,59.76,59.76,961.03,53.55,53.55,861.04
CG_01351,126.7251783000005,37.49612889999981,38.55,34.54,다사3144,0.031455555067071206,계양구,770.414,251,338.6,9329.8,2.0,356.5,0.0,medium,"[""['인천부평동초등학교' '인천부평서초등학교']""]",2,48.27,770.414,251,source_allocation_v2_20260911,False,none,,0.324463,straight_500m,estimated,48.27,1006.51,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,38.55,38.55,803.87,34.54,34.54,720.23
CG_01387,126.7274283000005,37.5028788999998,53.47,47.91,다사3145,0.1337201953691322,계양구,915.7560000000001,152,453.5,7727.7,2.0,314.5,0.0,medium,"[""['인천개흥초등학교' '인천부평동초등학교']""]",2,66.95,915.7560000000001,152,source_allocation_v2_20260911,True,completed,"500m 내 재개발 2건: unknown(420m), completed(164m)",1.922499,straight_500m,estimated,66.95,1196.39,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,53.47,53.47,955.52,47.91,47.91,856.11
CG_01558,126.73867830000052,37.48937889999982,46.8,41.93,다사3243,0.07057722092467256,계양구,675.772,330,203.3,9775.3,2.0,268.95,0.0,medium,"[""['인천부개초등학교' '인천부개서초등학교']""]",2,58.6,675.772,330,source_allocation_v2_20260911,False,none,,1.456886,straight_500m,estimated,58.6,882.86,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,46.8,46.8,705.12,41.93,41.93,631.75
CG_01530,126.73642830000051,37.48937889999982,38.06,34.1,다사3243,0.028741755432430034,계양구,858.4699999999999,186,409.7,8596.9,2.0,268.95,0.0,medium,"[""['인천부개초등학교' '인천부개서초등학교']""]",2,47.65,858.4699999999999,186,source_allocation_v2_20260911,True,unknown,"500m 내 재개발 2건: unknown(475m), unknown(370m)",1.456886,straight_500m,estimated,47.65,1121.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,38.06,38.06,895.75,34.1,34.1,802.55
CG_01343,126.7251783000005,37.460128899999866,41.85,37.5,다사3140,0.04736377941357983,부평구,843.26,192,528.4,6515.6,2.0,181.75,1.0,medium,"[""['인천인동초등학교' '인천동부초등학교']""]",2,52.4,843.26,192,source_allocation_v2_20260911,True,unknown,"500m 내 재개발 2건: unknown(352m), unknown(272m)",0.662341,straight_500m,estimated,52.4,1101.68,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,41.85,41.85,879.88,37.5,37.5,788.33
CG_01345,126.7251783000005,37.46462889999986,55.62,49.83,다사3140,0.0403517802160857,계양구,,,0.0,7817.4,2.0,181.75,1.0,medium,"[""['인천인동초등학교' '인천동부초등학교']""]",2,69.64,,,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(300m),0.662341,straight_500m,missing_age_observations,69.64,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,55.62,55.62,,49.83,49.83,
CG_01344,126.7251783000005,37.46237889999986,79.24,71.0,다사3140,0.061560599637627424,계양구,,,392.5,7558.9,2.0,181.75,1.0,medium,"[""['인천인동초등학교' '인천동부초등학교']""]",2,99.22,,,source_allocation_v2_20260911,True,unknown,"500m 내 재개발 2건: unknown(211m), unknown(490m)",0.662341,straight_500m,missing_age_observations,99.22,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,79.24,79.24,,71.0,71.0,
CG_01316,126.72292830000049,37.46462889999986,130.65,117.05,다사3140,0.05801665062691999,계양구,,,482.0,9621.2,2.0,181.75,1.0,medium,"[""['인천인동초등학교' '인천동부초등학교']""]",2,163.58,,,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(461m),0.662341,straight_500m,missing_age_observations,163.58,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,130.65,130.65,,117.05,117.05,
CG_01221,126.71617830000048,37.52987889999976,53.73,48.14,다사3048,0.056274835418989304,계양구,724.212,289,36.5,9282.6,2.0,248.0,0.0,medium,"[""['인천효성동초등학교' '인천명현초등학교' '인천효성남초등학교']""]",3,67.28,724.212,289,source_allocation_v2_20260911,True,completed,"500m 내 재개발 3건: unknown(371m), completed(331m), completed(140m)",1.475723,straight_500m,estimated,67.28,946.15,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,53.73,53.73,755.66,48.14,48.14,677.04
CG_01222,126.71617830000048,37.532128899999755,30.75,27.55,다사3048,0.06682420116401705,계양구,551.548,498,354.2,9431.2,2.0,248.0,0.0,medium,"[""['인천효성동초등학교' '인천명현초등학교' '인천효성남초등학교']""]",3,38.5,551.548,498,source_allocation_v2_20260911,True,completed,"500m 내 재개발 3건: completed(457m), completed(309m), unknown(376m)",1.475723,straight_500m,estimated,38.5,720.57,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,30.75,30.75,575.5,27.55,27.55,515.62
CG_01167,126.71167830000047,37.52987889999976,33.24,29.78,다사3048,0.029167969345226398,남동구,610.462,416,342.6,797.7,2.0,248.0,0.0,medium,"[""['인천효성동초등학교' '인천명현초등학교' '인천효성남초등학교']""]",3,41.62,610.462,416,source_allocation_v2_20260911,True,completed,"500m 내 재개발 4건: unknown(361m), completed(209m), completed(361m)",1.475723,straight_500m,estimated,41.62,797.54,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,33.24,33.24,636.97,29.78,29.78,570.7
CG_01195,126.71392830000048,37.52987889999976,61.03,54.68,다사3048,0.06133778517623348,남동구,696.344,314,352.1,747.2,2.0,248.0,0.0,medium,"[""['인천효성동초등학교' '인천명현초등학교' '인천효성남초등학교']""]",3,76.41,696.344,314,source_allocation_v2_20260911,True,completed,"500m 내 재개발 5건: unknown(436m), completed(407m), completed(284m)",1.475723,straight_500m,estimated,76.41,909.74,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,61.03,61.03,726.58,54.68,54.68,650.99
CG_00937,126.69817830000045,37.46462889999986,30.84,27.63,다사2940,0.11771038037811349,부평구,477.61600000000004,667,177.4,1071.8,2.0,143.333,0.333,medium,"[""['인천주원초등학교' '인천경원초등학교' '인천석정초등학교']""]",3,38.61,477.61600000000004,667,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: planned(480m), unknown(397m)",1.847448,straight_500m,estimated,38.61,623.98,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,30.84,30.84,498.36,27.63,27.63,446.5
CG_01246,126.71842830000048,37.45787889999987,24.17,21.65,다사3040,0.10326321268190956,부평구,830.516,200,489.3,5990.1,2.0,260.6,0.0,low,"[""['인천간석초등학교' '인천정각초등학교']""]",2,30.26,830.516,200,source_allocation_v2_20260911,False,none,,0.427932,straight_500m,estimated,30.26,1085.03,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,24.17,24.17,866.58,21.65,21.65,776.42
CG_01494,126.73417830000051,37.48262889999983,13.43,12.04,다사3242,0.2079209307580208,부평구,359.91200000000003,922,374.7,3644.1,2.0,302.45,0.0,medium,"[""['인천부개초등학교' '인천동수초등학교']""]",2,16.82,359.91200000000003,922,source_allocation_v2_20260911,False,none,,1.915346,straight_500m,estimated,16.82,470.21,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,13.43,13.43,375.54,12.04,12.04,336.47
CG_01528,126.73642830000051,37.48487889999983,33.45,29.97,다사3243,0.09548589463681302,계양구,541.994,515,298.0,8180.9,2.0,302.45,0.0,medium,"[""['인천부개초등학교' '인천동수초등학교']""]",2,41.88,541.994,515,source_allocation_v2_20260911,True,unknown,"500m 내 재개발 2건: unknown(372m), unknown(496m)",1.915346,straight_500m,estimated,41.88,708.09,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,33.45,33.45,565.53,29.97,29.97,506.69
