격자코드,총인구,남성인구,여성인구,격자구분
다사356471,5,5,0,다사
다사356472,8,8,0,다사
다사356473,5,5,0,다사
다사356475,8,5,5,다사
다사356478,8,8,0,다사
다사356479,0,0,0,다사
다사356480,5,5,0,다사
다사356534,5,0,5,다사
다사356549,8,5,5,다사
다사356555,5,0,0,다사
다사356556,113,49,62,다사
다사356557,245,122,121,다사
다사356558,18,13,8,다사
다사356559,154,69,88,다사
다사356560,280,151,127,다사
다사356561,371,182,187,다사
다사356562,18,13,8,다사
다사356563,58,33,28,다사
다사356564,577,277,303,다사
다사356565,391,192,202,다사
다사356566,115,56,57,다사
다사356569,5,5,0,다사
다사356575,0,0,0,다사
다사356576,13,5,8,다사
다사356578,5,0,0,다사
다사356599,13,13,5,다사
다사356601,8,8,5,다사
다사356602,5,5,0,다사
다사356603,5,5,0,다사
다사356604,8,5,5,다사
다사356605,5,0,5,다사
다사356606,5,0,5,다사
다사356610,8,5,5,다사
다사356618,279,136,141,다사
다사356619,214,102,115,다사
다사356621,8,8,5,다사
다사356622,38,28,13,다사
다사356624,644,290,357,다사
다사356627,39,24,13,다사
다사356629,754,348,409,다사
다사356630,73,38,38,다사
다사356631,200,94,104,다사
다사356632,122,55,70,다사
다사356633,219,99,123,다사
다사356634,60,33,30,다사
다사356636,207,95,110,다사
다사356637,357,175,180,다사
다사356638,494,236,256,다사
다사356639,212,109,101,다사
다사356640,192,96,99,다사
다사356641,359,167,190,다사
다사356642,529,250,277,다사
다사356643,186,90,99,다사
다사356644,264,126,136,다사
다사356645,220,100,123,다사
다사356646,116,58,56,다사
다사356647,210,113,95,다사
다사356648,349,175,172,다사
다사356650,54,29,23,다사
다사356651,1048,534,517,다사
다사356652,33,18,18,다사
다사356653,53,28,23,다사
다사356654,127,51,74,다사
다사356655,89,49,38,다사
다사356656,515,268,250,다사
다사356657,697,336,356,다사
다사356658,389,173,214,다사
다사356659,290,134,159,다사
다사356660,613,281,330,다사
다사356661,450,214,239,다사
다사356662,206,119,85,다사
다사356663,178,101,80,다사
다사356664,931,418,515,다사
다사356665,148,69,82,다사
다사356666,558,259,292,다사
다사356667,418,174,242,다사
다사357234,8,5,0,다사
다사357235,12,12,0,다사
다사357238,8,8,0,다사
다사357244,0,0,0,다사
다사357266,588,286,302,다사
다사357267,306,151,158,다사
다사357284,5,5,0,다사
다사357285,5,0,0,다사
다사357288,5,0,5,다사
다사357289,5,0,5,다사
다사357290,643,320,325,다사
다사357291,5,5,5,다사
다사357294,5,5,0,다사
다사357295,13,8,5,다사
다사357296,38,28,8,다사
다사357301,5,5,5,다사
다사357319,5,5,0,다사
다사357339,8,5,5,다사
다사357340,8,5,8,다사
다사357341,23,13,8,다사
다사357342,13,13,5,다사
다사357346,0,0,0,다사
다사357356,5,5,0,다사
다사357357,0,0,0,다사
다사357366,5,5,0,다사
다사357367,8,8,0,다사
다사357376,0,0,0,다사
다사357381,8,5,5,다사
다사357382,5,5,5,다사
다사357385,5,5,0,다사
다사357400,5,0,5,다사
다사357402,13,8,5,다사
다사357404,5,5,0,다사
다사357420,39,13,29,다사
다사357421,265,145,123,다사
다사357422,33,23,13,다사
다사357423,461,235,231,다사
다사357424,357,168,189,다사
다사357425,218,107,109,다사
다사357426,265,130,133,다사
다사357427,477,246,231,다사
다사357428,299,149,148,다사
다사357429,200,98,105,다사
다사357430,516,264,250,다사
다사357431,192,96,94,다사
다사357432,312,161,149,다사
다사357433,228,123,103,다사
다사357434,401,224,175,다사
다사357435,546,284,265,다사
다사357436,390,216,172,다사
다사357437,261,128,131,다사
다사357438,334,170,162,다사
다사357439,176,90,84,다사
다사357441,158,76,85,다사
다사357442,430,218,210,다사
다사357443,419,195,217,다사
다사357445,362,174,191,다사
다사357446,595,305,290,다사
다사357447,583,280,301,다사
다사357448,675,344,329,다사
다사357449,18,18,5,다사
다사357450,5,5,0,다사
다사357451,5,5,0,다사
다사357452,189,85,107,다사
다사357453,546,259,285,다사
다사357457,203,100,101,다사
다사357458,448,222,229,다사
다사357459,160,86,77,다사
다사357460,423,223,203,다사
다사357461,436,234,200,다사
다사357462,111,55,54,다사
다사357463,38,18,18,다사
다사357464,152,78,72,다사
다사357465,462,244,216,다사
다사357466,421,237,187,다사
다사357467,371,181,193,다사
다사357468,406,208,201,다사
다사357469,311,158,151,다사
다사357470,5,5,0,다사
다사357471,8,5,5,다사
다사357473,8,5,5,다사
다사357475,18,8,13,다사
다사357477,5,5,0,다사
다사357478,0,0,0,다사
다사357479,8,8,0,다사
다사357550,5,5,0,다사
다사357555,5,5,0,다사
다사357556,5,5,0,다사
다사357557,18,13,8,다사
다사357559,299,144,158,다사
다사357560,148,71,75,다사
다사357561,619,294,330,다사
다사357562,108,68,38,다사
다사357563,33,18,13,다사
다사357564,92,49,41,다사
다사357565,406,184,220,다사
다사357569,5,0,5,다사
다사357570,8,5,5,다사
다사357571,5,0,0,다사
다사357574,0,0,0,다사
다사357596,5,0,0,다사
다사357598,0,0,0,다사
다사357599,5,5,0,다사
다사357600,8,8,0,다사
다사357601,5,5,0,다사
다사357602,13,8,5,다사
다사357603,8,5,8,다사
다사357604,5,5,0,다사
다사357605,13,8,5,다사
다사357608,5,0,5,다사
다사357610,8,5,5,다사
다사357618,691,309,382,다사
다사357620,5,5,0,다사
다사357628,39,5,34,다사
다사357629,90,49,44,다사
다사357630,95,48,50,다사
다사357631,163,81,80,다사
다사357632,164,77,85,다사
다사357633,268,131,135,다사
다사357634,246,126,118,다사
다사357635,233,105,131,다사
다사357636,68,33,38,다사
다사357637,85,39,49,다사
다사357638,452,200,250,다사
다사357639,297,141,154,다사
다사357640,223,113,108,다사
다사357642,365,187,176,다사
다사357643,186,94,90,다사
다사357644,519,260,262,다사
다사357645,472,244,231,다사
다사357647,182,92,88,다사
다사357649,8,8,0,다사
다사357650,5,0,0,다사
다사357651,28,18,8,다사
다사357652,50,28,25,다사
다사357653,39,23,19,다사
다사357654,38,18,18,다사
다사357655,13,8,8,다사
다사357656,811,404,405,다사
다사357657,216,116,103,다사
다사357658,476,232,242,다사
다사357659,635,285,352,다사
다사357660,320,144,179,다사
다사357662,135,90,48,다사
다사357663,197,104,96,다사
다사357664,207,91,114,다사
다사357665,141,65,79,다사
다사357667,215,103,110,다사
다사357668,8,5,5,다사
다사358234,14,14,0,다사
다사358235,5,5,0,다사
다사358237,8,5,0,다사
다사358242,5,5,0,다사
다사358245,8,8,0,다사
다사358253,0,0,0,다사
다사358264,50,29,24,다사
다사358265,199,99,98,다사
다사358266,245,120,128,다사
다사358267,657,325,335,다사
다사358284,8,5,5,다사
다사358289,5,5,0,다사
다사358290,8,8,0,다사
다사358291,0,0,0,다사
다사358296,43,23,18,다사
다사358302,5,5,0,다사
다사358339,8,5,8,다사
다사358340,13,8,8,다사
다사358342,8,8,0,다사
다사358343,8,5,5,다사
다사358344,5,5,0,다사
다사358353,0,0,0,다사
다사358357,5,0,5,다사
다사358374,0,0,0,다사
다사358377,8,8,5,다사
다사358378,0,0,0,다사
다사358382,80,48,35,다사
다사358384,5,5,5,다사
다사358385,8,5,5,다사
다사358387,5,0,5,다사
다사358401,0,0,0,다사
다사358419,174,103,74,다사
다사358420,396,224,170,다사
다사358421,312,178,137,다사
다사358422,314,172,140,다사
다사358423,589,287,307,다사
다사358424,243,109,132,다사
다사358425,392,198,192,다사
다사358426,438,213,223,다사
다사358427,431,213,216,다사
다사358428,752,370,384,다사
다사358429,418,184,232,다사
다사358430,1056,546,507,다사
다사358431,133,57,74,다사
다사358432,375,184,189,다사
다사358433,315,147,166,다사
다사358434,336,169,170,다사
다사358435,509,256,251,다사
다사358436,273,146,130,다사
다사358437,388,197,189,다사
다사358438,102,45,60,다사
다사358441,53,33,23,다사
다사358442,220,109,114,다사
다사358443,257,122,138,다사
다사358444,375,183,195,다사
다사358445,200,97,101,다사
다사358446,457,236,224,다사
다사358447,860,370,487,다사
다사358448,345,175,170,다사
다사358449,58,43,18,다사
다사358450,499,215,287,다사
다사358452,385,171,212,다사
다사358453,312,142,168,다사
다사358456,5,5,0,다사
다사358457,200,96,102,다사
다사358458,977,459,516,다사
다사358459,173,95,81,다사
다사358460,223,112,114,다사
다사358461,403,195,211,다사
다사358462,200,112,91,다사
다사358463,345,187,156,다사
다사358464,75,33,40,다사
다사358465,409,222,185,다사
다사358466,440,239,199,다사
다사358467,18,8,8,다사
다사358468,331,181,148,다사
다사358469,282,146,134,다사
다사358470,5,5,0,다사
다사358471,5,5,0,다사
다사358472,0,0,0,다사
다사358473,8,5,5,다사
다사358474,5,0,5,다사
다사358530,0,0,0,다사
다사358533,5,5,5,다사
다사358535,5,5,0,다사
다사358551,0,0,0,다사
다사358555,5,0,5,다사
다사358556,5,5,5,다사
다사358558,5,5,0,다사
다사358561,73,53,23,다사
다사358562,92,53,42,다사
다사358564,18,8,8,다사
다사358566,368,182,184,다사
다사358567,170,92,81,다사
다사358568,28,18,13,다사
다사358569,8,5,5,다사
다사358570,5,0,0,다사
다사358571,0,0,0,다사
다사358572,0,0,0,다사
다사358575,0,0,0,다사
다사358576,5,0,0,다사
다사358597,13,8,8,다사
다사358598,0,0,0,다사
다사358600,5,5,0,다사
다사358601,13,8,0,다사
다사358602,8,8,0,다사
다사358603,5,5,0,다사
다사358604,13,8,5,다사
다사358605,5,5,5,다사
다사358609,8,5,5,다사
다사358613,140,63,80,다사
다사358619,0,0,0,다사
다사358620,423,206,220,다사
다사358622,34,24,13,다사
다사358623,54,49,8,다사
다사358629,74,33,39,다사
다사358630,98,52,49,다사
다사358631,45,23,20,다사
다사358632,293,141,150,다사
다사358633,75,40,38,다사
다사358634,240,116,122,다사
다사358635,180,90,88,다사
다사358636,238,109,127,다사
다사358637,199,91,106,다사
다사358638,5,0,5,다사
다사358640,571,266,303,다사
다사358641,603,289,312,다사
다사358642,497,234,263,다사
다사358643,350,173,180,다사
다사358644,302,141,159,다사
다사358645,328,168,158,다사
다사358646,631,314,320,다사
다사358647,163,79,82,다사
다사358649,5,0,5,다사
다사358651,94,44,48,다사
다사358652,796,361,435,다사
다사358653,153,87,64,다사
다사358654,110,47,66,다사
다사358655,208,107,99,다사
다사358656,528,262,264,다사
다사358657,196,102,97,다사
다사358658,332,166,169,다사
다사358659,521,249,274,다사
다사358660,190,95,93,다사
다사358662,38,23,13,다사
다사358663,86,61,28,다사
다사359235,8,8,0,다사
다사359245,14,14,0,다사
다사359254,8,0,8,다사
다사359265,242,110,130,다사
다사359266,345,173,175,다사
다사359267,685,346,337,다사
다사359283,5,5,0,다사
다사359284,8,5,5,다사
다사359285,13,5,8,다사
다사359286,8,5,5,다사
다사359289,8,8,5,다사
다사359316,8,5,5,다사
다사359339,5,0,5,다사
다사359340,8,5,5,다사
다사359354,11,11,0,다사
다사359366,5,0,0,다사
다사359368,5,5,0,다사
다사359376,23,13,8,다사
다사359377,351,203,146,다사
다사359378,278,146,130,다사
다사359379,97,43,52,다사
다사359381,0,0,0,다사
다사359385,8,5,5,다사
다사359386,5,5,0,다사
다사359419,18,8,8,다사
다사359420,281,157,127,다사
다사359421,193,99,92,다사
다사359422,575,285,288,다사
다사359423,470,248,220,다사
다사359424,240,127,111,다사
다사359425,405,185,218,다사
다사359426,443,229,212,다사
다사359427,269,131,141,다사
다사359428,241,131,113,다사
다사359429,173,92,84,다사
다사359430,251,118,131,다사
다사359431,325,161,162,다사
다사359432,370,194,179,다사
다사359433,169,85,82,다사
다사359434,365,180,183,다사
다사359435,315,165,153,다사
다사359436,411,219,195,다사
다사359437,457,212,238,다사
다사359438,261,121,138,다사
다사359439,122,60,65,다사
다사359440,88,44,47,다사
다사359441,104,63,39,다사
다사359442,693,348,350,다사
다사359443,238,115,121,다사
다사359444,432,214,216,다사
다사359445,356,172,182,다사
다사359447,5,5,0,다사
다사359449,8,8,0,다사
다사359450,5,5,0,다사
다사359452,910,406,502,다사
다사359453,176,92,87,다사
다사359454,5,5,0,다사
다사359455,28,18,8,다사
다사359457,204,95,112,다사
다사359458,0,0,0,다사
다사359459,5,0,0,다사
다사359461,23,13,13,다사
다사359462,28,13,13,다사
다사359463,229,109,123,다사
다사359464,5,0,5,다사
다사359465,13,5,8,다사
다사359466,181,90,94,다사
다사359467,30,8,25,다사
다사359468,18,8,13,다사
다사359469,53,28,23,다사
다사359471,8,5,5,다사
다사359473,5,5,0,다사
다사359475,5,5,0,다사
다사359476,5,5,0,다사
다사359534,5,5,0,다사
다사359535,8,8,5,다사
다사359536,5,5,0,다사
다사359545,5,0,0,다사
다사359553,5,5,5,다사
다사359561,72,52,23,다사
다사359562,349,171,176,다사
다사359563,638,314,327,다사
다사359564,295,146,147,다사
다사359565,278,133,143,다사
다사359566,454,233,224,다사
다사359567,305,148,155,다사
다사359568,8,5,5,다사
다사359569,5,5,0,다사
다사359573,0,0,0,다사
다사359595,5,0,5,다사
다사359597,5,0,5,다사
다사359600,5,5,0,다사
다사359601,5,5,0,다사
다사359602,8,8,0,다사
다사359603,5,5,0,다사
다사359604,8,8,5,다사
다사359606,8,5,5,다사
다사359607,5,0,5,다사
다사359611,162,79,86,다사
다사359612,300,136,167,다사
다사359613,168,74,92,다사
다사359614,330,162,171,다사
다사359619,393,189,207,다사
다사359620,1145,515,633,다사
다사359622,0,0,0,다사
다사359623,0,0,0,다사
다사359629,8,8,0,다사
다사359630,81,45,39,다사
다사359631,89,38,49,다사
다사359632,63,33,33,다사
다사359633,124,66,56,다사
다사359634,115,56,62,다사
다사359635,246,117,132,다사
다사359636,44,23,19,다사
다사359637,255,123,135,다사
다사359638,219,98,119,다사
다사359639,102,56,44,다사
다사359640,148,65,81,다사
다사359641,277,121,154,다사
다사359642,310,141,167,다사
다사359643,369,182,190,다사
다사359645,560,264,293,다사
다사359646,536,253,283,다사
다사359648,5,5,5,다사
다사359649,432,204,231,다사
다사359650,651,310,341,다사
다사359651,521,243,275,다사
다사359652,194,93,104,다사
다사359653,82,41,44,다사
다사359654,299,144,153,다사
다사359655,390,200,193,다사
다사359656,237,133,107,다사
다사359657,189,90,102,다사
다사359658,620,314,306,다사
다사359659,436,214,220,다사
다사359660,96,55,39,다사
다사359661,53,28,23,다사
다사359662,123,79,42,다사
다사360235,0,0,0,다사
다사360236,13,13,5,다사
다사360241,0,0,0,다사
다사360242,22,22,0,다사
다사360245,5,5,0,다사
다사360249,5,5,0,다사
다사360253,8,8,0,다사
다사360254,5,5,0,다사
다사360261,5,0,5,다사
다사360262,8,5,5,다사
다사360263,217,82,133,다사
다사360264,506,241,268,다사
다사360265,87,62,23,다사
다사360266,523,277,246,다사
다사360267,1173,595,576,다사
다사360285,8,5,5,다사
다사360316,0,0,0,다사
다사360340,5,5,0,다사
다사360347,5,5,0,다사
다사360353,0,0,0,다사
다사360355,5,0,0,다사
다사360364,5,5,0,다사
다사360365,5,0,5,다사
다사360367,5,5,0,다사
다사360368,5,5,0,다사
다사360376,65,35,33,다사
다사360377,530,256,277,다사
다사360378,400,198,202,다사
다사360379,262,144,116,다사
다사360382,5,5,0,다사
